Uri Identifier,Label,Notation,Parent Uri Identifier,Sort Priority,Description,Original Concept URI
25/10/2020,25/10/2020,25/10/2020,,849,,http://reference.data.gov.uk/id/day/25/10/2020
25/10/2021,25/10/2021,25/10/2021,,850,,http://reference.data.gov.uk/id/day/25/10/2021
25/10/2022,25/10/2022,25/10/2022,,851,,http://reference.data.gov.uk/id/day/25/10/2022
25/11/2020,25/11/2020,25/11/2020,,852,,http://reference.data.gov.uk/id/day/25/11/2020
25/11/2021,25/11/2021,25/11/2021,,853,,http://reference.data.gov.uk/id/day/25/11/2021
25/11/2022,25/11/2022,25/11/2022,,854,,http://reference.data.gov.uk/id/day/25/11/2022
25/12/2020,25/12/2020,25/12/2020,,855,,http://reference.data.gov.uk/id/day/25/12/2020
25/12/2021,25/12/2021,25/12/2021,,856,,http://reference.data.gov.uk/id/day/25/12/2021
25/12/2022,25/12/2022,25/12/2022,,857,,http://reference.data.gov.uk/id/day/25/12/2022
26/01/2021,26/01/2021,26/01/2021,,858,,http://reference.data.gov.uk/id/day/26/01/2021
26/01/2022,26/01/2022,26/01/2022,,859,,http://reference.data.gov.uk/id/day/26/01/2022
26/02/2021,26/02/2021,26/02/2021,,860,,http://reference.data.gov.uk/id/day/26/02/2021
26/02/2022,26/02/2022,26/02/2022,,861,,http://reference.data.gov.uk/id/day/26/02/2022
26/03/2020,26/03/2020,26/03/2020,,862,,http://reference.data.gov.uk/id/day/26/03/2020
26/03/2021,26/03/2021,26/03/2021,,863,,http://reference.data.gov.uk/id/day/26/03/2021
26/03/2022,26/03/2022,26/03/2022,,864,,http://reference.data.gov.uk/id/day/26/03/2022
26/04/2020,26/04/2020,26/04/2020,,865,,http://reference.data.gov.uk/id/day/26/04/2020
26/04/2021,26/04/2021,26/04/2021,,866,,http://reference.data.gov.uk/id/day/26/04/2021
26/04/2022,26/04/2022,26/04/2022,,867,,http://reference.data.gov.uk/id/day/26/04/2022
26/05/2020,26/05/2020,26/05/2020,,868,,http://reference.data.gov.uk/id/day/26/05/2020
26/05/2021,26/05/2021,26/05/2021,,869,,http://reference.data.gov.uk/id/day/26/05/2021
26/05/2022,26/05/2022,26/05/2022,,870,,http://reference.data.gov.uk/id/day/26/05/2022
26/06/2020,26/06/2020,26/06/2020,,871,,http://reference.data.gov.uk/id/day/26/06/2020
26/06/2021,26/06/2021,26/06/2021,,872,,http://reference.data.gov.uk/id/day/26/06/2021
26/06/2022,26/06/2022,26/06/2022,,873,,http://reference.data.gov.uk/id/day/26/06/2022
26/07/2020,26/07/2020,26/07/2020,,874,,http://reference.data.gov.uk/id/day/26/07/2020
26/07/2021,26/07/2021,26/07/2021,,875,,http://reference.data.gov.uk/id/day/26/07/2021
26/07/2022,26/07/2022,26/07/2022,,876,,http://reference.data.gov.uk/id/day/26/07/2022
26/08/2020,26/08/2020,26/08/2020,,877,,http://reference.data.gov.uk/id/day/26/08/2020
26/08/2021,26/08/2021,26/08/2021,,878,,http://reference.data.gov.uk/id/day/26/08/2021
26/08/2022,26/08/2022,26/08/2022,,879,,http://reference.data.gov.uk/id/day/26/08/2022
26/09/2020,26/09/2020,26/09/2020,,880,,http://reference.data.gov.uk/id/day/26/09/2020
26/09/2021,26/09/2021,26/09/2021,,881,,http://reference.data.gov.uk/id/day/26/09/2021
26/09/2022,26/09/2022,26/09/2022,,882,,http://reference.data.gov.uk/id/day/26/09/2022
26/10/2020,26/10/2020,26/10/2020,,883,,http://reference.data.gov.uk/id/day/26/10/2020
26/10/2021,26/10/2021,26/10/2021,,884,,http://reference.data.gov.uk/id/day/26/10/2021
26/10/2022,26/10/2022,26/10/2022,,885,,http://reference.data.gov.uk/id/day/26/10/2022
26/11/2020,26/11/2020,26/11/2020,,886,,http://reference.data.gov.uk/id/day/26/11/2020
26/11/2021,26/11/2021,26/11/2021,,887,,http://reference.data.gov.uk/id/day/26/11/2021
26/11/2022,26/11/2022,26/11/2022,,888,,http://reference.data.gov.uk/id/day/26/11/2022
26/12/2020,26/12/2020,26/12/2020,,889,,http://reference.data.gov.uk/id/day/26/12/2020
26/12/2021,26/12/2021,26/12/2021,,890,,http://reference.data.gov.uk/id/day/26/12/2021
26/12/2022,26/12/2022,26/12/2022,,891,,http://reference.data.gov.uk/id/day/26/12/2022
27/01/2021,27/01/2021,27/01/2021,,892,,http://reference.data.gov.uk/id/day/27/01/2021
27/01/2022,27/01/2022,27/01/2022,,893,,http://reference.data.gov.uk/id/day/27/01/2022
27/02/2021,27/02/2021,27/02/2021,,894,,http://reference.data.gov.uk/id/day/27/02/2021
27/02/2022,27/02/2022,27/02/2022,,895,,http://reference.data.gov.uk/id/day/27/02/2022
27/03/2020,27/03/2020,27/03/2020,,896,,http://reference.data.gov.uk/id/day/27/03/2020
27/03/2021,27/03/2021,27/03/2021,,897,,http://reference.data.gov.uk/id/day/27/03/2021
27/03/2022,27/03/2022,27/03/2022,,898,,http://reference.data.gov.uk/id/day/27/03/2022
27/04/2020,27/04/2020,27/04/2020,,899,,http://reference.data.gov.uk/id/day/27/04/2020
27/04/2021,27/04/2021,27/04/2021,,900,,http://reference.data.gov.uk/id/day/27/04/2021
27/04/2022,27/04/2022,27/04/2022,,901,,http://reference.data.gov.uk/id/day/27/04/2022
27/05/2020,27/05/2020,27/05/2020,,902,,http://reference.data.gov.uk/id/day/27/05/2020
27/05/2021,27/05/2021,27/05/2021,,903,,http://reference.data.gov.uk/id/day/27/05/2021
27/05/2022,27/05/2022,27/05/2022,,904,,http://reference.data.gov.uk/id/day/27/05/2022
27/06/2020,27/06/2020,27/06/2020,,905,,http://reference.data.gov.uk/id/day/27/06/2020
27/06/2021,27/06/2021,27/06/2021,,906,,http://reference.data.gov.uk/id/day/27/06/2021
27/06/2022,27/06/2022,27/06/2022,,907,,http://reference.data.gov.uk/id/day/27/06/2022
27/07/2020,27/07/2020,27/07/2020,,908,,http://reference.data.gov.uk/id/day/27/07/2020
27/07/2021,27/07/2021,27/07/2021,,909,,http://reference.data.gov.uk/id/day/27/07/2021
27/07/2022,27/07/2022,27/07/2022,,910,,http://reference.data.gov.uk/id/day/27/07/2022
27/08/2020,27/08/2020,27/08/2020,,911,,http://reference.data.gov.uk/id/day/27/08/2020
27/08/2021,27/08/2021,27/08/2021,,912,,http://reference.data.gov.uk/id/day/27/08/2021
27/08/2022,27/08/2022,27/08/2022,,913,,http://reference.data.gov.uk/id/day/27/08/2022
27/09/2020,27/09/2020,27/09/2020,,914,,http://reference.data.gov.uk/id/day/27/09/2020
27/09/2021,27/09/2021,27/09/2021,,915,,http://reference.data.gov.uk/id/day/27/09/2021
27/09/2022,27/09/2022,27/09/2022,,916,,http://reference.data.gov.uk/id/day/27/09/2022
27/10/2020,27/10/2020,27/10/2020,,917,,http://reference.data.gov.uk/id/day/27/10/2020
27/10/2021,27/10/2021,27/10/2021,,918,,http://reference.data.gov.uk/id/day/27/10/2021
27/10/2022,27/10/2022,27/10/2022,,919,,http://reference.data.gov.uk/id/day/27/10/2022
27/11/2020,27/11/2020,27/11/2020,,920,,http://reference.data.gov.uk/id/day/27/11/2020
27/11/2021,27/11/2021,27/11/2021,,921,,http://reference.data.gov.uk/id/day/27/11/2021
27/11/2022,27/11/2022,27/11/2022,,922,,http://reference.data.gov.uk/id/day/27/11/2022
27/12/2020,27/12/2020,27/12/2020,,923,,http://reference.data.gov.uk/id/day/27/12/2020
27/12/2021,27/12/2021,27/12/2021,,924,,http://reference.data.gov.uk/id/day/27/12/2021
27/12/2022,27/12/2022,27/12/2022,,925,,http://reference.data.gov.uk/id/day/27/12/2022
28/01/2021,28/01/2021,28/01/2021,,926,,http://reference.data.gov.uk/id/day/28/01/2021
28/01/2022,28/01/2022,28/01/2022,,927,,http://reference.data.gov.uk/id/day/28/01/2022
28/02/2021,28/02/2021,28/02/2021,,928,,http://reference.data.gov.uk/id/day/28/02/2021
28/02/2022,28/02/2022,28/02/2022,,929,,http://reference.data.gov.uk/id/day/28/02/2022
28/03/2020,28/03/2020,28/03/2020,,930,,http://reference.data.gov.uk/id/day/28/03/2020
28/03/2021,28/03/2021,28/03/2021,,931,,http://reference.data.gov.uk/id/day/28/03/2021
28/03/2022,28/03/2022,28/03/2022,,932,,http://reference.data.gov.uk/id/day/28/03/2022
28/04/2020,28/04/2020,28/04/2020,,933,,http://reference.data.gov.uk/id/day/28/04/2020
28/04/2021,28/04/2021,28/04/2021,,934,,http://reference.data.gov.uk/id/day/28/04/2021
28/04/2022,28/04/2022,28/04/2022,,935,,http://reference.data.gov.uk/id/day/28/04/2022
28/05/2020,28/05/2020,28/05/2020,,936,,http://reference.data.gov.uk/id/day/28/05/2020
28/05/2021,28/05/2021,28/05/2021,,937,,http://reference.data.gov.uk/id/day/28/05/2021
28/05/2022,28/05/2022,28/05/2022,,938,,http://reference.data.gov.uk/id/day/28/05/2022
28/06/2020,28/06/2020,28/06/2020,,939,,http://reference.data.gov.uk/id/day/28/06/2020
28/06/2021,28/06/2021,28/06/2021,,940,,http://reference.data.gov.uk/id/day/28/06/2021
28/06/2022,28/06/2022,28/06/2022,,941,,http://reference.data.gov.uk/id/day/28/06/2022
28/07/2020,28/07/2020,28/07/2020,,942,,http://reference.data.gov.uk/id/day/28/07/2020
28/07/2021,28/07/2021,28/07/2021,,943,,http://reference.data.gov.uk/id/day/28/07/2021
28/07/2022,28/07/2022,28/07/2022,,944,,http://reference.data.gov.uk/id/day/28/07/2022
28/08/2020,28/08/2020,28/08/2020,,945,,http://reference.data.gov.uk/id/day/28/08/2020
28/08/2021,28/08/2021,28/08/2021,,946,,http://reference.data.gov.uk/id/day/28/08/2021
28/08/2022,28/08/2022,28/08/2022,,947,,http://reference.data.gov.uk/id/day/28/08/2022
28/09/2020,28/09/2020,28/09/2020,,948,,http://reference.data.gov.uk/id/day/28/09/2020
28/09/2021,28/09/2021,28/09/2021,,949,,http://reference.data.gov.uk/id/day/28/09/2021
28/09/2022,28/09/2022,28/09/2022,,950,,http://reference.data.gov.uk/id/day/28/09/2022
28/10/2020,28/10/2020,28/10/2020,,951,,http://reference.data.gov.uk/id/day/28/10/2020
28/10/2021,28/10/2021,28/10/2021,,952,,http://reference.data.gov.uk/id/day/28/10/2021
28/10/2022,28/10/2022,28/10/2022,,953,,http://reference.data.gov.uk/id/day/28/10/2022
28/11/2020,28/11/2020,28/11/2020,,954,,http://reference.data.gov.uk/id/day/28/11/2020
28/11/2021,28/11/2021,28/11/2021,,955,,http://reference.data.gov.uk/id/day/28/11/2021
28/11/2022,28/11/2022,28/11/2022,,956,,http://reference.data.gov.uk/id/day/28/11/2022
28/12/2020,28/12/2020,28/12/2020,,957,,http://reference.data.gov.uk/id/day/28/12/2020
28/12/2021,28/12/2021,28/12/2021,,958,,http://reference.data.gov.uk/id/day/28/12/2021
28/12/2022,28/12/2022,28/12/2022,,959,,http://reference.data.gov.uk/id/day/28/12/2022
29/01/2021,29/01/2021,29/01/2021,,960,,http://reference.data.gov.uk/id/day/29/01/2021
29/01/2022,29/01/2022,29/01/2022,,961,,http://reference.data.gov.uk/id/day/29/01/2022
29/03/2020,29/03/2020,29/03/2020,,962,,http://reference.data.gov.uk/id/day/29/03/2020
29/03/2021,29/03/2021,29/03/2021,,963,,http://reference.data.gov.uk/id/day/29/03/2021
29/03/2022,29/03/2022,29/03/2022,,964,,http://reference.data.gov.uk/id/day/29/03/2022
29/04/2020,29/04/2020,29/04/2020,,965,,http://reference.data.gov.uk/id/day/29/04/2020
29/04/2021,29/04/2021,29/04/2021,,966,,http://reference.data.gov.uk/id/day/29/04/2021
29/04/2022,29/04/2022,29/04/2022,,967,,http://reference.data.gov.uk/id/day/29/04/2022
29/05/2020,29/05/2020,29/05/2020,,968,,http://reference.data.gov.uk/id/day/29/05/2020
29/05/2021,29/05/2021,29/05/2021,,969,,http://reference.data.gov.uk/id/day/29/05/2021
29/05/2022,29/05/2022,29/05/2022,,970,,http://reference.data.gov.uk/id/day/29/05/2022
29/06/2020,29/06/2020,29/06/2020,,971,,http://reference.data.gov.uk/id/day/29/06/2020
29/06/2021,29/06/2021,29/06/2021,,972,,http://reference.data.gov.uk/id/day/29/06/2021
29/06/2022,29/06/2022,29/06/2022,,973,,http://reference.data.gov.uk/id/day/29/06/2022
29/07/2020,29/07/2020,29/07/2020,,974,,http://reference.data.gov.uk/id/day/29/07/2020
29/07/2021,29/07/2021,29/07/2021,,975,,http://reference.data.gov.uk/id/day/29/07/2021
29/07/2022,29/07/2022,29/07/2022,,976,,http://reference.data.gov.uk/id/day/29/07/2022
29/08/2020,29/08/2020,29/08/2020,,977,,http://reference.data.gov.uk/id/day/29/08/2020
29/08/2021,29/08/2021,29/08/2021,,978,,http://reference.data.gov.uk/id/day/29/08/2021
29/08/2022,29/08/2022,29/08/2022,,979,,http://reference.data.gov.uk/id/day/29/08/2022
29/09/2020,29/09/2020,29/09/2020,,980,,http://reference.data.gov.uk/id/day/29/09/2020
29/09/2021,29/09/2021,29/09/2021,,981,,http://reference.data.gov.uk/id/day/29/09/2021
29/09/2022,29/09/2022,29/09/2022,,982,,http://reference.data.gov.uk/id/day/29/09/2022
29/10/2020,29/10/2020,29/10/2020,,983,,http://reference.data.gov.uk/id/day/29/10/2020
29/10/2021,29/10/2021,29/10/2021,,984,,http://reference.data.gov.uk/id/day/29/10/2021
29/10/2022,29/10/2022,29/10/2022,,985,,http://reference.data.gov.uk/id/day/29/10/2022
29/11/2020,29/11/2020,29/11/2020,,986,,http://reference.data.gov.uk/id/day/29/11/2020
29/11/2021,29/11/2021,29/11/2021,,987,,http://reference.data.gov.uk/id/day/29/11/2021
29/11/2022,29/11/2022,29/11/2022,,988,,http://reference.data.gov.uk/id/day/29/11/2022
29/12/2020,29/12/2020,29/12/2020,,989,,http://reference.data.gov.uk/id/day/29/12/2020
29/12/2021,29/12/2021,29/12/2021,,990,,http://reference.data.gov.uk/id/day/29/12/2021
29/12/2022,29/12/2022,29/12/2022,,991,,http://reference.data.gov.uk/id/day/29/12/2022
30/01/2021,30/01/2021,30/01/2021,,992,,http://reference.data.gov.uk/id/day/30/01/2021
30/01/2022,30/01/2022,30/01/2022,,993,,http://reference.data.gov.uk/id/day/30/01/2022
30/03/2020,30/03/2020,30/03/2020,,994,,http://reference.data.gov.uk/id/day/30/03/2020
30/03/2021,30/03/2021,30/03/2021,,995,,http://reference.data.gov.uk/id/day/30/03/2021
30/03/2022,30/03/2022,30/03/2022,,996,,http://reference.data.gov.uk/id/day/30/03/2022
30/04/2020,30/04/2020,30/04/2020,,997,,http://reference.data.gov.uk/id/day/30/04/2020
30/04/2021,30/04/2021,30/04/2021,,998,,http://reference.data.gov.uk/id/day/30/04/2021
30/04/2022,30/04/2022,30/04/2022,,999,,http://reference.data.gov.uk/id/day/30/04/2022
30/05/2020,30/05/2020,30/05/2020,,1000,,http://reference.data.gov.uk/id/day/30/05/2020
30/05/2021,30/05/2021,30/05/2021,,1001,,http://reference.data.gov.uk/id/day/30/05/2021
30/05/2022,30/05/2022,30/05/2022,,1002,,http://reference.data.gov.uk/id/day/30/05/2022
30/06/2020,30/06/2020,30/06/2020,,1003,,http://reference.data.gov.uk/id/day/30/06/2020
30/06/2021,30/06/2021,30/06/2021,,1004,,http://reference.data.gov.uk/id/day/30/06/2021
30/06/2022,30/06/2022,30/06/2022,,1005,,http://reference.data.gov.uk/id/day/30/06/2022
30/07/2020,30/07/2020,30/07/2020,,1006,,http://reference.data.gov.uk/id/day/30/07/2020
30/07/2021,30/07/2021,30/07/2021,,1007,,http://reference.data.gov.uk/id/day/30/07/2021
30/07/2022,30/07/2022,30/07/2022,,1008,,http://reference.data.gov.uk/id/day/30/07/2022
30/08/2020,30/08/2020,30/08/2020,,1009,,http://reference.data.gov.uk/id/day/30/08/2020
30/08/2021,30/08/2021,30/08/2021,,1010,,http://reference.data.gov.uk/id/day/30/08/2021
30/08/2022,30/08/2022,30/08/2022,,1011,,http://reference.data.gov.uk/id/day/30/08/2022
30/09/2020,30/09/2020,30/09/2020,,1012,,http://reference.data.gov.uk/id/day/30/09/2020
30/09/2021,30/09/2021,30/09/2021,,1013,,http://reference.data.gov.uk/id/day/30/09/2021
30/09/2022,30/09/2022,30/09/2022,,1014,,http://reference.data.gov.uk/id/day/30/09/2022
30/10/2020,30/10/2020,30/10/2020,,1015,,http://reference.data.gov.uk/id/day/30/10/2020
30/10/2021,30/10/2021,30/10/2021,,1016,,http://reference.data.gov.uk/id/day/30/10/2021
30/10/2022,30/10/2022,30/10/2022,,1017,,http://reference.data.gov.uk/id/day/30/10/2022
30/11/2020,30/11/2020,30/11/2020,,1018,,http://reference.data.gov.uk/id/day/30/11/2020
30/11/2021,30/11/2021,30/11/2021,,1019,,http://reference.data.gov.uk/id/day/30/11/2021
30/11/2022,30/11/2022,30/11/2022,,1020,,http://reference.data.gov.uk/id/day/30/11/2022
30/12/2020,30/12/2020,30/12/2020,,1021,,http://reference.data.gov.uk/id/day/30/12/2020
30/12/2021,30/12/2021,30/12/2021,,1022,,http://reference.data.gov.uk/id/day/30/12/2021
30/12/2022,30/12/2022,30/12/2022,,1023,,http://reference.data.gov.uk/id/day/30/12/2022
31/01/2021,31/01/2021,31/01/2021,,1024,,http://reference.data.gov.uk/id/day/31/01/2021
31/01/2022,31/01/2022,31/01/2022,,1025,,http://reference.data.gov.uk/id/day/31/01/2022
31/03/2020,31/03/2020,31/03/2020,,1026,,http://reference.data.gov.uk/id/day/31/03/2020
31/03/2021,31/03/2021,31/03/2021,,1027,,http://reference.data.gov.uk/id/day/31/03/2021
31/03/2022,31/03/2022,31/03/2022,,1028,,http://reference.data.gov.uk/id/day/31/03/2022
31/05/2020,31/05/2020,31/05/2020,,1029,,http://reference.data.gov.uk/id/day/31/05/2020
31/05/2021,31/05/2021,31/05/2021,,1030,,http://reference.data.gov.uk/id/day/31/05/2021
31/05/2022,31/05/2022,31/05/2022,,1031,,http://reference.data.gov.uk/id/day/31/05/2022
31/07/2020,31/07/2020,31/07/2020,,1032,,http://reference.data.gov.uk/id/day/31/07/2020
31/07/2021,31/07/2021,31/07/2021,,1033,,http://reference.data.gov.uk/id/day/31/07/2021
31/07/2022,31/07/2022,31/07/2022,,1034,,http://reference.data.gov.uk/id/day/31/07/2022
31/08/2020,31/08/2020,31/08/2020,,1035,,http://reference.data.gov.uk/id/day/31/08/2020
31/08/2021,31/08/2021,31/08/2021,,1036,,http://reference.data.gov.uk/id/day/31/08/2021
31/08/2022,31/08/2022,31/08/2022,,1037,,http://reference.data.gov.uk/id/day/31/08/2022
31/10/2020,31/10/2020,31/10/2020,,1038,,http://reference.data.gov.uk/id/day/31/10/2020
31/10/2021,31/10/2021,31/10/2021,,1039,,http://reference.data.gov.uk/id/day/31/10/2021
31/10/2022,31/10/2022,31/10/2022,,1040,,http://reference.data.gov.uk/id/day/31/10/2022
31/12/2020,31/12/2020,31/12/2020,,1041,,http://reference.data.gov.uk/id/day/31/12/2020
31/12/2021,31/12/2021,31/12/2021,,1042,,http://reference.data.gov.uk/id/day/31/12/2021
31/12/2022,31/12/2022,31/12/2022,,1043,,http://reference.data.gov.uk/id/day/31/12/2022
