Uri Identifier,Label,Notation,Parent Uri Identifier,Sort Priority,Description,Original Concept URI
2019-10-12,2019-10-12,2019-10-12,,283,,http://reference.data.gov.uk/id/day/2019-10-12
2019-10-13,2019-10-13,2019-10-13,,284,,http://reference.data.gov.uk/id/day/2019-10-13
2019-10-14,2019-10-14,2019-10-14,,285,,http://reference.data.gov.uk/id/day/2019-10-14
2019-10-15,2019-10-15,2019-10-15,,286,,http://reference.data.gov.uk/id/day/2019-10-15
2019-10-16,2019-10-16,2019-10-16,,287,,http://reference.data.gov.uk/id/day/2019-10-16
2019-10-17,2019-10-17,2019-10-17,,288,,http://reference.data.gov.uk/id/day/2019-10-17
2019-10-18,2019-10-18,2019-10-18,,289,,http://reference.data.gov.uk/id/day/2019-10-18
2019-10-19,2019-10-19,2019-10-19,,290,,http://reference.data.gov.uk/id/day/2019-10-19
2019-10-20,2019-10-20,2019-10-20,,291,,http://reference.data.gov.uk/id/day/2019-10-20
2019-10-21,2019-10-21,2019-10-21,,292,,http://reference.data.gov.uk/id/day/2019-10-21
2019-10-22,2019-10-22,2019-10-22,,293,,http://reference.data.gov.uk/id/day/2019-10-22
2019-10-23,2019-10-23,2019-10-23,,294,,http://reference.data.gov.uk/id/day/2019-10-23
2019-10-24,2019-10-24,2019-10-24,,295,,http://reference.data.gov.uk/id/day/2019-10-24
2019-10-25,2019-10-25,2019-10-25,,296,,http://reference.data.gov.uk/id/day/2019-10-25
2019-10-26,2019-10-26,2019-10-26,,297,,http://reference.data.gov.uk/id/day/2019-10-26
2019-10-27,2019-10-27,2019-10-27,,298,,http://reference.data.gov.uk/id/day/2019-10-27
2019-10-28,2019-10-28,2019-10-28,,299,,http://reference.data.gov.uk/id/day/2019-10-28
2019-10-29,2019-10-29,2019-10-29,,300,,http://reference.data.gov.uk/id/day/2019-10-29
2019-10-30,2019-10-30,2019-10-30,,301,,http://reference.data.gov.uk/id/day/2019-10-30
2019-10-31,2019-10-31,2019-10-31,,302,,http://reference.data.gov.uk/id/day/2019-10-31
2019-11-01,2019-11-01,2019-11-01,,303,,http://reference.data.gov.uk/id/day/2019-11-01
2019-11-02,2019-11-02,2019-11-02,,304,,http://reference.data.gov.uk/id/day/2019-11-02
2019-11-03,2019-11-03,2019-11-03,,305,,http://reference.data.gov.uk/id/day/2019-11-03
2019-11-04,2019-11-04,2019-11-04,,306,,http://reference.data.gov.uk/id/day/2019-11-04
2019-11-05,2019-11-05,2019-11-05,,307,,http://reference.data.gov.uk/id/day/2019-11-05
2019-11-06,2019-11-06,2019-11-06,,308,,http://reference.data.gov.uk/id/day/2019-11-06
2019-11-07,2019-11-07,2019-11-07,,309,,http://reference.data.gov.uk/id/day/2019-11-07
2019-11-08,2019-11-08,2019-11-08,,310,,http://reference.data.gov.uk/id/day/2019-11-08
2019-11-09,2019-11-09,2019-11-09,,311,,http://reference.data.gov.uk/id/day/2019-11-09
2019-11-10,2019-11-10,2019-11-10,,312,,http://reference.data.gov.uk/id/day/2019-11-10
2019-11-11,2019-11-11,2019-11-11,,313,,http://reference.data.gov.uk/id/day/2019-11-11
2019-11-12,2019-11-12,2019-11-12,,314,,http://reference.data.gov.uk/id/day/2019-11-12
2019-11-13,2019-11-13,2019-11-13,,315,,http://reference.data.gov.uk/id/day/2019-11-13
2019-11-14,2019-11-14,2019-11-14,,316,,http://reference.data.gov.uk/id/day/2019-11-14
2019-11-15,2019-11-15,2019-11-15,,317,,http://reference.data.gov.uk/id/day/2019-11-15
2019-11-16,2019-11-16,2019-11-16,,318,,http://reference.data.gov.uk/id/day/2019-11-16
2019-11-17,2019-11-17,2019-11-17,,319,,http://reference.data.gov.uk/id/day/2019-11-17
2019-11-18,2019-11-18,2019-11-18,,320,,http://reference.data.gov.uk/id/day/2019-11-18
2019-11-19,2019-11-19,2019-11-19,,321,,http://reference.data.gov.uk/id/day/2019-11-19
2019-11-20,2019-11-20,2019-11-20,,322,,http://reference.data.gov.uk/id/day/2019-11-20
2019-11-21,2019-11-21,2019-11-21,,323,,http://reference.data.gov.uk/id/day/2019-11-21
2019-11-22,2019-11-22,2019-11-22,,324,,http://reference.data.gov.uk/id/day/2019-11-22
2019-11-23,2019-11-23,2019-11-23,,325,,http://reference.data.gov.uk/id/day/2019-11-23
2019-11-24,2019-11-24,2019-11-24,,326,,http://reference.data.gov.uk/id/day/2019-11-24
2019-11-25,2019-11-25,2019-11-25,,327,,http://reference.data.gov.uk/id/day/2019-11-25
2019-11-26,2019-11-26,2019-11-26,,328,,http://reference.data.gov.uk/id/day/2019-11-26
2019-11-27,2019-11-27,2019-11-27,,329,,http://reference.data.gov.uk/id/day/2019-11-27
2019-11-28,2019-11-28,2019-11-28,,330,,http://reference.data.gov.uk/id/day/2019-11-28
2019-11-29,2019-11-29,2019-11-29,,331,,http://reference.data.gov.uk/id/day/2019-11-29
2019-11-30,2019-11-30,2019-11-30,,332,,http://reference.data.gov.uk/id/day/2019-11-30
2019-12-01,2019-12-01,2019-12-01,,333,,http://reference.data.gov.uk/id/day/2019-12-01
2019-12-02,2019-12-02,2019-12-02,,334,,http://reference.data.gov.uk/id/day/2019-12-02
2019-12-03,2019-12-03,2019-12-03,,335,,http://reference.data.gov.uk/id/day/2019-12-03
2019-12-04,2019-12-04,2019-12-04,,336,,http://reference.data.gov.uk/id/day/2019-12-04
2019-12-05,2019-12-05,2019-12-05,,337,,http://reference.data.gov.uk/id/day/2019-12-05
2019-12-06,2019-12-06,2019-12-06,,338,,http://reference.data.gov.uk/id/day/2019-12-06
2019-12-07,2019-12-07,2019-12-07,,339,,http://reference.data.gov.uk/id/day/2019-12-07
2019-12-08,2019-12-08,2019-12-08,,340,,http://reference.data.gov.uk/id/day/2019-12-08
2019-12-09,2019-12-09,2019-12-09,,341,,http://reference.data.gov.uk/id/day/2019-12-09
2019-12-10,2019-12-10,2019-12-10,,342,,http://reference.data.gov.uk/id/day/2019-12-10
2019-12-11,2019-12-11,2019-12-11,,343,,http://reference.data.gov.uk/id/day/2019-12-11
2019-12-12,2019-12-12,2019-12-12,,344,,http://reference.data.gov.uk/id/day/2019-12-12
2019-12-13,2019-12-13,2019-12-13,,345,,http://reference.data.gov.uk/id/day/2019-12-13
2019-12-14,2019-12-14,2019-12-14,,346,,http://reference.data.gov.uk/id/day/2019-12-14
2019-12-15,2019-12-15,2019-12-15,,347,,http://reference.data.gov.uk/id/day/2019-12-15
2019-12-16,2019-12-16,2019-12-16,,348,,http://reference.data.gov.uk/id/day/2019-12-16
2019-12-17,2019-12-17,2019-12-17,,349,,http://reference.data.gov.uk/id/day/2019-12-17
2019-12-18,2019-12-18,2019-12-18,,350,,http://reference.data.gov.uk/id/day/2019-12-18
2019-12-19,2019-12-19,2019-12-19,,351,,http://reference.data.gov.uk/id/day/2019-12-19
2019-12-20,2019-12-20,2019-12-20,,352,,http://reference.data.gov.uk/id/day/2019-12-20
2019-12-21,2019-12-21,2019-12-21,,353,,http://reference.data.gov.uk/id/day/2019-12-21
2019-12-22,2019-12-22,2019-12-22,,354,,http://reference.data.gov.uk/id/day/2019-12-22
2019-12-23,2019-12-23,2019-12-23,,355,,http://reference.data.gov.uk/id/day/2019-12-23
2019-12-24,2019-12-24,2019-12-24,,356,,http://reference.data.gov.uk/id/day/2019-12-24
2019-12-25,2019-12-25,2019-12-25,,357,,http://reference.data.gov.uk/id/day/2019-12-25
2019-12-26,2019-12-26,2019-12-26,,358,,http://reference.data.gov.uk/id/day/2019-12-26
2019-12-27,2019-12-27,2019-12-27,,359,,http://reference.data.gov.uk/id/day/2019-12-27
2019-12-28,2019-12-28,2019-12-28,,360,,http://reference.data.gov.uk/id/day/2019-12-28
2019-12-29,2019-12-29,2019-12-29,,361,,http://reference.data.gov.uk/id/day/2019-12-29
2019-12-30,2019-12-30,2019-12-30,,362,,http://reference.data.gov.uk/id/day/2019-12-30
2019-12-31,2019-12-31,2019-12-31,,363,,http://reference.data.gov.uk/id/day/2019-12-31
2020-01-01,2020-01-01,2020-01-01,,364,,http://reference.data.gov.uk/id/day/2020-01-01
2020-01-02,2020-01-02,2020-01-02,,365,,http://reference.data.gov.uk/id/day/2020-01-02
2020-01-03,2020-01-03,2020-01-03,,366,,http://reference.data.gov.uk/id/day/2020-01-03
2020-01-04,2020-01-04,2020-01-04,,367,,http://reference.data.gov.uk/id/day/2020-01-04
2020-01-05,2020-01-05,2020-01-05,,368,,http://reference.data.gov.uk/id/day/2020-01-05
2020-01-06,2020-01-06,2020-01-06,,369,,http://reference.data.gov.uk/id/day/2020-01-06
2020-01-07,2020-01-07,2020-01-07,,370,,http://reference.data.gov.uk/id/day/2020-01-07
2020-01-08,2020-01-08,2020-01-08,,371,,http://reference.data.gov.uk/id/day/2020-01-08
2020-01-09,2020-01-09,2020-01-09,,372,,http://reference.data.gov.uk/id/day/2020-01-09
2020-01-10,2020-01-10,2020-01-10,,373,,http://reference.data.gov.uk/id/day/2020-01-10
2020-01-11,2020-01-11,2020-01-11,,374,,http://reference.data.gov.uk/id/day/2020-01-11
2020-01-12,2020-01-12,2020-01-12,,375,,http://reference.data.gov.uk/id/day/2020-01-12
2020-01-13,2020-01-13,2020-01-13,,376,,http://reference.data.gov.uk/id/day/2020-01-13
2020-01-14,2020-01-14,2020-01-14,,377,,http://reference.data.gov.uk/id/day/2020-01-14
2020-01-15,2020-01-15,2020-01-15,,378,,http://reference.data.gov.uk/id/day/2020-01-15
2020-01-16,2020-01-16,2020-01-16,,379,,http://reference.data.gov.uk/id/day/2020-01-16
2020-01-17,2020-01-17,2020-01-17,,380,,http://reference.data.gov.uk/id/day/2020-01-17
2020-01-18,2020-01-18,2020-01-18,,381,,http://reference.data.gov.uk/id/day/2020-01-18
2020-01-19,2020-01-19,2020-01-19,,382,,http://reference.data.gov.uk/id/day/2020-01-19
2020-01-20,2020-01-20,2020-01-20,,383,,http://reference.data.gov.uk/id/day/2020-01-20
2020-01-21,2020-01-21,2020-01-21,,384,,http://reference.data.gov.uk/id/day/2020-01-21
2020-01-22,2020-01-22,2020-01-22,,385,,http://reference.data.gov.uk/id/day/2020-01-22
2020-01-23,2020-01-23,2020-01-23,,386,,http://reference.data.gov.uk/id/day/2020-01-23
2020-01-24,2020-01-24,2020-01-24,,387,,http://reference.data.gov.uk/id/day/2020-01-24
2020-01-25,2020-01-25,2020-01-25,,388,,http://reference.data.gov.uk/id/day/2020-01-25
2020-01-26,2020-01-26,2020-01-26,,389,,http://reference.data.gov.uk/id/day/2020-01-26
2020-01-27,2020-01-27,2020-01-27,,390,,http://reference.data.gov.uk/id/day/2020-01-27
2020-01-28,2020-01-28,2020-01-28,,391,,http://reference.data.gov.uk/id/day/2020-01-28
2020-01-29,2020-01-29,2020-01-29,,392,,http://reference.data.gov.uk/id/day/2020-01-29
2020-01-30,2020-01-30,2020-01-30,,393,,http://reference.data.gov.uk/id/day/2020-01-30
2020-01-31,2020-01-31,2020-01-31,,394,,http://reference.data.gov.uk/id/day/2020-01-31
2020-02-01,2020-02-01,2020-02-01,,395,,http://reference.data.gov.uk/id/day/2020-02-01
2020-02-02,2020-02-02,2020-02-02,,396,,http://reference.data.gov.uk/id/day/2020-02-02
2020-02-03,2020-02-03,2020-02-03,,397,,http://reference.data.gov.uk/id/day/2020-02-03
2020-02-04,2020-02-04,2020-02-04,,398,,http://reference.data.gov.uk/id/day/2020-02-04
2020-02-05,2020-02-05,2020-02-05,,399,,http://reference.data.gov.uk/id/day/2020-02-05
2020-02-06,2020-02-06,2020-02-06,,400,,http://reference.data.gov.uk/id/day/2020-02-06
2020-02-07,2020-02-07,2020-02-07,,401,,http://reference.data.gov.uk/id/day/2020-02-07
2020-02-08,2020-02-08,2020-02-08,,402,,http://reference.data.gov.uk/id/day/2020-02-08
2020-02-09,2020-02-09,2020-02-09,,403,,http://reference.data.gov.uk/id/day/2020-02-09
2020-02-10,2020-02-10,2020-02-10,,404,,http://reference.data.gov.uk/id/day/2020-02-10
2020-02-11,2020-02-11,2020-02-11,,405,,http://reference.data.gov.uk/id/day/2020-02-11
2020-02-12,2020-02-12,2020-02-12,,406,,http://reference.data.gov.uk/id/day/2020-02-12
2020-02-13,2020-02-13,2020-02-13,,407,,http://reference.data.gov.uk/id/day/2020-02-13
2020-02-14,2020-02-14,2020-02-14,,408,,http://reference.data.gov.uk/id/day/2020-02-14
2020-02-15,2020-02-15,2020-02-15,,409,,http://reference.data.gov.uk/id/day/2020-02-15
2020-02-16,2020-02-16,2020-02-16,,410,,http://reference.data.gov.uk/id/day/2020-02-16
2020-02-17,2020-02-17,2020-02-17,,411,,http://reference.data.gov.uk/id/day/2020-02-17
2020-02-18,2020-02-18,2020-02-18,,412,,http://reference.data.gov.uk/id/day/2020-02-18
2020-02-19,2020-02-19,2020-02-19,,413,,http://reference.data.gov.uk/id/day/2020-02-19
2020-02-20,2020-02-20,2020-02-20,,414,,http://reference.data.gov.uk/id/day/2020-02-20
2020-02-21,2020-02-21,2020-02-21,,415,,http://reference.data.gov.uk/id/day/2020-02-21
2020-02-22,2020-02-22,2020-02-22,,416,,http://reference.data.gov.uk/id/day/2020-02-22
2020-02-23,2020-02-23,2020-02-23,,417,,http://reference.data.gov.uk/id/day/2020-02-23
2020-02-24,2020-02-24,2020-02-24,,418,,http://reference.data.gov.uk/id/day/2020-02-24
2020-02-25,2020-02-25,2020-02-25,,419,,http://reference.data.gov.uk/id/day/2020-02-25
2020-02-26,2020-02-26,2020-02-26,,420,,http://reference.data.gov.uk/id/day/2020-02-26
2020-02-27,2020-02-27,2020-02-27,,421,,http://reference.data.gov.uk/id/day/2020-02-27
2020-02-28,2020-02-28,2020-02-28,,422,,http://reference.data.gov.uk/id/day/2020-02-28
2020-02-29,2020-02-29,2020-02-29,,423,,http://reference.data.gov.uk/id/day/2020-02-29
2020-03-01,2020-03-01,2020-03-01,,424,,http://reference.data.gov.uk/id/day/2020-03-01
2020-03-02,2020-03-02,2020-03-02,,425,,http://reference.data.gov.uk/id/day/2020-03-02
2020-03-03,2020-03-03,2020-03-03,,426,,http://reference.data.gov.uk/id/day/2020-03-03
2020-03-04,2020-03-04,2020-03-04,,427,,http://reference.data.gov.uk/id/day/2020-03-04
2020-03-05,2020-03-05,2020-03-05,,428,,http://reference.data.gov.uk/id/day/2020-03-05
2020-03-06,2020-03-06,2020-03-06,,429,,http://reference.data.gov.uk/id/day/2020-03-06
2020-03-07,2020-03-07,2020-03-07,,430,,http://reference.data.gov.uk/id/day/2020-03-07
2020-03-08,2020-03-08,2020-03-08,,431,,http://reference.data.gov.uk/id/day/2020-03-08
2020-03-09,2020-03-09,2020-03-09,,432,,http://reference.data.gov.uk/id/day/2020-03-09
2020-03-10,2020-03-10,2020-03-10,,433,,http://reference.data.gov.uk/id/day/2020-03-10
2020-03-11,2020-03-11,2020-03-11,,434,,http://reference.data.gov.uk/id/day/2020-03-11
2020-03-12,2020-03-12,2020-03-12,,435,,http://reference.data.gov.uk/id/day/2020-03-12
2020-03-13,2020-03-13,2020-03-13,,436,,http://reference.data.gov.uk/id/day/2020-03-13
2020-03-14,2020-03-14,2020-03-14,,437,,http://reference.data.gov.uk/id/day/2020-03-14
2020-03-15,2020-03-15,2020-03-15,,438,,http://reference.data.gov.uk/id/day/2020-03-15
2020-03-16,2020-03-16,2020-03-16,,439,,http://reference.data.gov.uk/id/day/2020-03-16
2020-03-17,2020-03-17,2020-03-17,,440,,http://reference.data.gov.uk/id/day/2020-03-17
2020-03-18,2020-03-18,2020-03-18,,441,,http://reference.data.gov.uk/id/day/2020-03-18
2020-03-19,2020-03-19,2020-03-19,,442,,http://reference.data.gov.uk/id/day/2020-03-19
2020-03-20,2020-03-20,2020-03-20,,443,,http://reference.data.gov.uk/id/day/2020-03-20
2020-03-21,2020-03-21,2020-03-21,,444,,http://reference.data.gov.uk/id/day/2020-03-21
2020-03-22,2020-03-22,2020-03-22,,445,,http://reference.data.gov.uk/id/day/2020-03-22
2020-03-23,2020-03-23,2020-03-23,,446,,http://reference.data.gov.uk/id/day/2020-03-23
2020-03-24,2020-03-24,2020-03-24,,447,,http://reference.data.gov.uk/id/day/2020-03-24
2020-03-25,2020-03-25,2020-03-25,,448,,http://reference.data.gov.uk/id/day/2020-03-25
2020-03-26,2020-03-26,2020-03-26,,449,,http://reference.data.gov.uk/id/day/2020-03-26
2020-03-27,2020-03-27,2020-03-27,,450,,http://reference.data.gov.uk/id/day/2020-03-27
2020-03-28,2020-03-28,2020-03-28,,451,,http://reference.data.gov.uk/id/day/2020-03-28
2020-03-29,2020-03-29,2020-03-29,,452,,http://reference.data.gov.uk/id/day/2020-03-29
2020-03-30,2020-03-30,2020-03-30,,453,,http://reference.data.gov.uk/id/day/2020-03-30
2020-03-31,2020-03-31,2020-03-31,,454,,http://reference.data.gov.uk/id/day/2020-03-31
2020-04-01,2020-04-01,2020-04-01,,455,,http://reference.data.gov.uk/id/day/2020-04-01
2020-04-02,2020-04-02,2020-04-02,,456,,http://reference.data.gov.uk/id/day/2020-04-02
2020-04-03,2020-04-03,2020-04-03,,457,,http://reference.data.gov.uk/id/day/2020-04-03
2020-04-04,2020-04-04,2020-04-04,,458,,http://reference.data.gov.uk/id/day/2020-04-04
2020-04-05,2020-04-05,2020-04-05,,459,,http://reference.data.gov.uk/id/day/2020-04-05
2020-04-06,2020-04-06,2020-04-06,,460,,http://reference.data.gov.uk/id/day/2020-04-06
2020-04-07,2020-04-07,2020-04-07,,461,,http://reference.data.gov.uk/id/day/2020-04-07
2020-04-08,2020-04-08,2020-04-08,,462,,http://reference.data.gov.uk/id/day/2020-04-08
2020-04-09,2020-04-09,2020-04-09,,463,,http://reference.data.gov.uk/id/day/2020-04-09
2020-04-10,2020-04-10,2020-04-10,,464,,http://reference.data.gov.uk/id/day/2020-04-10
2020-04-11,2020-04-11,2020-04-11,,465,,http://reference.data.gov.uk/id/day/2020-04-11
2020-04-12,2020-04-12,2020-04-12,,466,,http://reference.data.gov.uk/id/day/2020-04-12
2020-04-13,2020-04-13,2020-04-13,,467,,http://reference.data.gov.uk/id/day/2020-04-13
2020-04-14,2020-04-14,2020-04-14,,468,,http://reference.data.gov.uk/id/day/2020-04-14
2020-04-15,2020-04-15,2020-04-15,,469,,http://reference.data.gov.uk/id/day/2020-04-15
2020-04-16,2020-04-16,2020-04-16,,470,,http://reference.data.gov.uk/id/day/2020-04-16
2020-04-17,2020-04-17,2020-04-17,,471,,http://reference.data.gov.uk/id/day/2020-04-17
2020-04-18,2020-04-18,2020-04-18,,472,,http://reference.data.gov.uk/id/day/2020-04-18
2020-04-19,2020-04-19,2020-04-19,,473,,http://reference.data.gov.uk/id/day/2020-04-19
2020-04-20,2020-04-20,2020-04-20,,474,,http://reference.data.gov.uk/id/day/2020-04-20
2020-04-21,2020-04-21,2020-04-21,,475,,http://reference.data.gov.uk/id/day/2020-04-21
2020-04-22,2020-04-22,2020-04-22,,476,,http://reference.data.gov.uk/id/day/2020-04-22
2020-04-23,2020-04-23,2020-04-23,,477,,http://reference.data.gov.uk/id/day/2020-04-23
2020-04-24,2020-04-24,2020-04-24,,478,,http://reference.data.gov.uk/id/day/2020-04-24
2020-04-25,2020-04-25,2020-04-25,,479,,http://reference.data.gov.uk/id/day/2020-04-25
2020-04-26,2020-04-26,2020-04-26,,480,,http://reference.data.gov.uk/id/day/2020-04-26
2020-04-27,2020-04-27,2020-04-27,,481,,http://reference.data.gov.uk/id/day/2020-04-27
2020-04-28,2020-04-28,2020-04-28,,482,,http://reference.data.gov.uk/id/day/2020-04-28
2020-04-29,2020-04-29,2020-04-29,,483,,http://reference.data.gov.uk/id/day/2020-04-29
2020-04-30,2020-04-30,2020-04-30,,484,,http://reference.data.gov.uk/id/day/2020-04-30
2020-05-01,2020-05-01,2020-05-01,,485,,http://reference.data.gov.uk/id/day/2020-05-01
2020-05-02,2020-05-02,2020-05-02,,486,,http://reference.data.gov.uk/id/day/2020-05-02
2020-05-03,2020-05-03,2020-05-03,,487,,http://reference.data.gov.uk/id/day/2020-05-03
2020-05-04,2020-05-04,2020-05-04,,488,,http://reference.data.gov.uk/id/day/2020-05-04
2020-05-05,2020-05-05,2020-05-05,,489,,http://reference.data.gov.uk/id/day/2020-05-05
2020-05-06,2020-05-06,2020-05-06,,490,,http://reference.data.gov.uk/id/day/2020-05-06
2020-05-07,2020-05-07,2020-05-07,,491,,http://reference.data.gov.uk/id/day/2020-05-07
2020-05-08,2020-05-08,2020-05-08,,492,,http://reference.data.gov.uk/id/day/2020-05-08
2020-05-09,2020-05-09,2020-05-09,,493,,http://reference.data.gov.uk/id/day/2020-05-09
2020-05-10,2020-05-10,2020-05-10,,494,,http://reference.data.gov.uk/id/day/2020-05-10
2020-05-11,2020-05-11,2020-05-11,,495,,http://reference.data.gov.uk/id/day/2020-05-11
2020-05-12,2020-05-12,2020-05-12,,496,,http://reference.data.gov.uk/id/day/2020-05-12
2020-05-13,2020-05-13,2020-05-13,,497,,http://reference.data.gov.uk/id/day/2020-05-13
2020-05-14,2020-05-14,2020-05-14,,498,,http://reference.data.gov.uk/id/day/2020-05-14
2020-05-15,2020-05-15,2020-05-15,,499,,http://reference.data.gov.uk/id/day/2020-05-15
2020-05-16,2020-05-16,2020-05-16,,500,,http://reference.data.gov.uk/id/day/2020-05-16
2020-05-17,2020-05-17,2020-05-17,,501,,http://reference.data.gov.uk/id/day/2020-05-17
2020-05-18,2020-05-18,2020-05-18,,502,,http://reference.data.gov.uk/id/day/2020-05-18
2020-05-19,2020-05-19,2020-05-19,,503,,http://reference.data.gov.uk/id/day/2020-05-19
2020-05-20,2020-05-20,2020-05-20,,504,,http://reference.data.gov.uk/id/day/2020-05-20
2020-05-21,2020-05-21,2020-05-21,,505,,http://reference.data.gov.uk/id/day/2020-05-21
2020-05-22,2020-05-22,2020-05-22,,506,,http://reference.data.gov.uk/id/day/2020-05-22
2020-05-23,2020-05-23,2020-05-23,,507,,http://reference.data.gov.uk/id/day/2020-05-23
2020-05-24,2020-05-24,2020-05-24,,508,,http://reference.data.gov.uk/id/day/2020-05-24
2020-05-25,2020-05-25,2020-05-25,,509,,http://reference.data.gov.uk/id/day/2020-05-25
2020-05-26,2020-05-26,2020-05-26,,510,,http://reference.data.gov.uk/id/day/2020-05-26
2020-05-27,2020-05-27,2020-05-27,,511,,http://reference.data.gov.uk/id/day/2020-05-27
2020-05-28,2020-05-28,2020-05-28,,512,,http://reference.data.gov.uk/id/day/2020-05-28
2020-05-29,2020-05-29,2020-05-29,,513,,http://reference.data.gov.uk/id/day/2020-05-29
2020-05-30,2020-05-30,2020-05-30,,514,,http://reference.data.gov.uk/id/day/2020-05-30
2020-05-31,2020-05-31,2020-05-31,,515,,http://reference.data.gov.uk/id/day/2020-05-31
2020-06-01,2020-06-01,2020-06-01,,516,,http://reference.data.gov.uk/id/day/2020-06-01
2020-06-02,2020-06-02,2020-06-02,,517,,http://reference.data.gov.uk/id/day/2020-06-02
2020-06-03,2020-06-03,2020-06-03,,518,,http://reference.data.gov.uk/id/day/2020-06-03
2020-06-04,2020-06-04,2020-06-04,,519,,http://reference.data.gov.uk/id/day/2020-06-04
2020-06-05,2020-06-05,2020-06-05,,520,,http://reference.data.gov.uk/id/day/2020-06-05
2020-06-06,2020-06-06,2020-06-06,,521,,http://reference.data.gov.uk/id/day/2020-06-06
2020-06-07,2020-06-07,2020-06-07,,522,,http://reference.data.gov.uk/id/day/2020-06-07
2020-06-08,2020-06-08,2020-06-08,,523,,http://reference.data.gov.uk/id/day/2020-06-08
2020-06-09,2020-06-09,2020-06-09,,524,,http://reference.data.gov.uk/id/day/2020-06-09
2020-06-10,2020-06-10,2020-06-10,,525,,http://reference.data.gov.uk/id/day/2020-06-10
2020-06-11,2020-06-11,2020-06-11,,526,,http://reference.data.gov.uk/id/day/2020-06-11
2020-06-12,2020-06-12,2020-06-12,,527,,http://reference.data.gov.uk/id/day/2020-06-12
2020-06-13,2020-06-13,2020-06-13,,528,,http://reference.data.gov.uk/id/day/2020-06-13
2020-06-14,2020-06-14,2020-06-14,,529,,http://reference.data.gov.uk/id/day/2020-06-14
2020-06-15,2020-06-15,2020-06-15,,530,,http://reference.data.gov.uk/id/day/2020-06-15
2020-06-16,2020-06-16,2020-06-16,,531,,http://reference.data.gov.uk/id/day/2020-06-16
2020-06-17,2020-06-17,2020-06-17,,532,,http://reference.data.gov.uk/id/day/2020-06-17
2020-06-18,2020-06-18,2020-06-18,,533,,http://reference.data.gov.uk/id/day/2020-06-18
2020-06-19,2020-06-19,2020-06-19,,534,,http://reference.data.gov.uk/id/day/2020-06-19
2020-06-20,2020-06-20,2020-06-20,,535,,http://reference.data.gov.uk/id/day/2020-06-20
2020-06-21,2020-06-21,2020-06-21,,536,,http://reference.data.gov.uk/id/day/2020-06-21
2020-06-22,2020-06-22,2020-06-22,,537,,http://reference.data.gov.uk/id/day/2020-06-22
2020-06-23,2020-06-23,2020-06-23,,538,,http://reference.data.gov.uk/id/day/2020-06-23
2020-06-24,2020-06-24,2020-06-24,,539,,http://reference.data.gov.uk/id/day/2020-06-24
2020-06-25,2020-06-25,2020-06-25,,540,,http://reference.data.gov.uk/id/day/2020-06-25
2020-06-26,2020-06-26,2020-06-26,,541,,http://reference.data.gov.uk/id/day/2020-06-26
2020-06-27,2020-06-27,2020-06-27,,542,,http://reference.data.gov.uk/id/day/2020-06-27
2020-06-28,2020-06-28,2020-06-28,,543,,http://reference.data.gov.uk/id/day/2020-06-28
2020-06-29,2020-06-29,2020-06-29,,544,,http://reference.data.gov.uk/id/day/2020-06-29
2020-06-30,2020-06-30,2020-06-30,,545,,http://reference.data.gov.uk/id/day/2020-06-30
2020-07-01,2020-07-01,2020-07-01,,546,,http://reference.data.gov.uk/id/day/2020-07-01
2020-07-02,2020-07-02,2020-07-02,,547,,http://reference.data.gov.uk/id/day/2020-07-02
2020-07-03,2020-07-03,2020-07-03,,548,,http://reference.data.gov.uk/id/day/2020-07-03
2020-07-04,2020-07-04,2020-07-04,,549,,http://reference.data.gov.uk/id/day/2020-07-04
2020-07-05,2020-07-05,2020-07-05,,550,,http://reference.data.gov.uk/id/day/2020-07-05
2020-07-06,2020-07-06,2020-07-06,,551,,http://reference.data.gov.uk/id/day/2020-07-06
2020-07-07,2020-07-07,2020-07-07,,552,,http://reference.data.gov.uk/id/day/2020-07-07
2020-07-08,2020-07-08,2020-07-08,,553,,http://reference.data.gov.uk/id/day/2020-07-08
2020-07-09,2020-07-09,2020-07-09,,554,,http://reference.data.gov.uk/id/day/2020-07-09
2020-07-10,2020-07-10,2020-07-10,,555,,http://reference.data.gov.uk/id/day/2020-07-10
2020-07-11,2020-07-11,2020-07-11,,556,,http://reference.data.gov.uk/id/day/2020-07-11
2020-07-12,2020-07-12,2020-07-12,,557,,http://reference.data.gov.uk/id/day/2020-07-12
2020-07-13,2020-07-13,2020-07-13,,558,,http://reference.data.gov.uk/id/day/2020-07-13
2020-07-14,2020-07-14,2020-07-14,,559,,http://reference.data.gov.uk/id/day/2020-07-14
2020-07-15,2020-07-15,2020-07-15,,560,,http://reference.data.gov.uk/id/day/2020-07-15
2020-07-16,2020-07-16,2020-07-16,,561,,http://reference.data.gov.uk/id/day/2020-07-16
2020-07-17,2020-07-17,2020-07-17,,562,,http://reference.data.gov.uk/id/day/2020-07-17
2020-07-18,2020-07-18,2020-07-18,,563,,http://reference.data.gov.uk/id/day/2020-07-18
2020-07-19,2020-07-19,2020-07-19,,564,,http://reference.data.gov.uk/id/day/2020-07-19
2020-07-20,2020-07-20,2020-07-20,,565,,http://reference.data.gov.uk/id/day/2020-07-20
2020-07-21,2020-07-21,2020-07-21,,566,,http://reference.data.gov.uk/id/day/2020-07-21
