Uri Identifier,Label,Notation,Parent Uri Identifier,Sort Priority,Description,Original Concept URI
day/2020-01-22,day/2020-01-22,day/2020-01-22,,296,,http://reference.data.gov.uk/id/
day/2020-01-23,day/2020-01-23,day/2020-01-23,,297,,http://reference.data.gov.uk/id/
day/2020-01-24,day/2020-01-24,day/2020-01-24,,298,,http://reference.data.gov.uk/id/
day/2020-01-25,day/2020-01-25,day/2020-01-25,,299,,http://reference.data.gov.uk/id/
day/2020-01-26,day/2020-01-26,day/2020-01-26,,300,,http://reference.data.gov.uk/id/
day/2020-01-27,day/2020-01-27,day/2020-01-27,,301,,http://reference.data.gov.uk/id/
day/2020-01-28,day/2020-01-28,day/2020-01-28,,302,,http://reference.data.gov.uk/id/
day/2020-01-29,day/2020-01-29,day/2020-01-29,,303,,http://reference.data.gov.uk/id/
day/2020-01-30,day/2020-01-30,day/2020-01-30,,304,,http://reference.data.gov.uk/id/
day/2020-01-31,day/2020-01-31,day/2020-01-31,,305,,http://reference.data.gov.uk/id/
day/2020-02-01,day/2020-02-01,day/2020-02-01,,306,,http://reference.data.gov.uk/id/
day/2020-02-02,day/2020-02-02,day/2020-02-02,,307,,http://reference.data.gov.uk/id/
day/2020-02-03,day/2020-02-03,day/2020-02-03,,308,,http://reference.data.gov.uk/id/
day/2020-02-04,day/2020-02-04,day/2020-02-04,,309,,http://reference.data.gov.uk/id/
day/2020-02-05,day/2020-02-05,day/2020-02-05,,310,,http://reference.data.gov.uk/id/
day/2020-02-06,day/2020-02-06,day/2020-02-06,,311,,http://reference.data.gov.uk/id/
day/2020-02-07,day/2020-02-07,day/2020-02-07,,312,,http://reference.data.gov.uk/id/
day/2020-02-08,day/2020-02-08,day/2020-02-08,,313,,http://reference.data.gov.uk/id/
day/2020-02-09,day/2020-02-09,day/2020-02-09,,314,,http://reference.data.gov.uk/id/
day/2020-02-10,day/2020-02-10,day/2020-02-10,,315,,http://reference.data.gov.uk/id/
day/2020-02-11,day/2020-02-11,day/2020-02-11,,316,,http://reference.data.gov.uk/id/
day/2020-02-12,day/2020-02-12,day/2020-02-12,,317,,http://reference.data.gov.uk/id/
day/2020-02-13,day/2020-02-13,day/2020-02-13,,318,,http://reference.data.gov.uk/id/
day/2020-02-14,day/2020-02-14,day/2020-02-14,,319,,http://reference.data.gov.uk/id/
day/2020-02-15,day/2020-02-15,day/2020-02-15,,320,,http://reference.data.gov.uk/id/
day/2020-02-16,day/2020-02-16,day/2020-02-16,,321,,http://reference.data.gov.uk/id/
day/2020-02-17,day/2020-02-17,day/2020-02-17,,322,,http://reference.data.gov.uk/id/
day/2020-02-18,day/2020-02-18,day/2020-02-18,,323,,http://reference.data.gov.uk/id/
day/2020-02-19,day/2020-02-19,day/2020-02-19,,324,,http://reference.data.gov.uk/id/
day/2020-02-20,day/2020-02-20,day/2020-02-20,,325,,http://reference.data.gov.uk/id/
day/2020-02-21,day/2020-02-21,day/2020-02-21,,326,,http://reference.data.gov.uk/id/
day/2020-02-22,day/2020-02-22,day/2020-02-22,,327,,http://reference.data.gov.uk/id/
day/2020-02-23,day/2020-02-23,day/2020-02-23,,328,,http://reference.data.gov.uk/id/
day/2020-02-24,day/2020-02-24,day/2020-02-24,,329,,http://reference.data.gov.uk/id/
day/2020-02-25,day/2020-02-25,day/2020-02-25,,330,,http://reference.data.gov.uk/id/
day/2020-02-26,day/2020-02-26,day/2020-02-26,,331,,http://reference.data.gov.uk/id/
day/2020-02-27,day/2020-02-27,day/2020-02-27,,332,,http://reference.data.gov.uk/id/
day/2020-02-28,day/2020-02-28,day/2020-02-28,,333,,http://reference.data.gov.uk/id/
day/2020-02-29,day/2020-02-29,day/2020-02-29,,334,,http://reference.data.gov.uk/id/
day/2020-03-01,day/2020-03-01,day/2020-03-01,,335,,http://reference.data.gov.uk/id/
day/2020-03-02,day/2020-03-02,day/2020-03-02,,336,,http://reference.data.gov.uk/id/
day/2020-03-03,day/2020-03-03,day/2020-03-03,,337,,http://reference.data.gov.uk/id/
day/2020-03-04,day/2020-03-04,day/2020-03-04,,338,,http://reference.data.gov.uk/id/
day/2020-03-05,day/2020-03-05,day/2020-03-05,,339,,http://reference.data.gov.uk/id/
day/2020-03-06,day/2020-03-06,day/2020-03-06,,340,,http://reference.data.gov.uk/id/
day/2020-03-07,day/2020-03-07,day/2020-03-07,,341,,http://reference.data.gov.uk/id/
day/2020-03-08,day/2020-03-08,day/2020-03-08,,342,,http://reference.data.gov.uk/id/
day/2020-03-09,day/2020-03-09,day/2020-03-09,,343,,http://reference.data.gov.uk/id/
day/2020-03-10,day/2020-03-10,day/2020-03-10,,344,,http://reference.data.gov.uk/id/
day/2020-03-11,day/2020-03-11,day/2020-03-11,,345,,http://reference.data.gov.uk/id/
day/2020-03-12,day/2020-03-12,day/2020-03-12,,346,,http://reference.data.gov.uk/id/
day/2020-03-13,day/2020-03-13,day/2020-03-13,,347,,http://reference.data.gov.uk/id/
day/2020-03-14,day/2020-03-14,day/2020-03-14,,348,,http://reference.data.gov.uk/id/
day/2020-03-15,day/2020-03-15,day/2020-03-15,,349,,http://reference.data.gov.uk/id/
day/2020-03-16,day/2020-03-16,day/2020-03-16,,350,,http://reference.data.gov.uk/id/
day/2020-03-17,day/2020-03-17,day/2020-03-17,,351,,http://reference.data.gov.uk/id/
day/2020-03-18,day/2020-03-18,day/2020-03-18,,352,,http://reference.data.gov.uk/id/
day/2020-03-19,day/2020-03-19,day/2020-03-19,,353,,http://reference.data.gov.uk/id/
day/2020-03-20,day/2020-03-20,day/2020-03-20,,354,,http://reference.data.gov.uk/id/
day/2020-03-21,day/2020-03-21,day/2020-03-21,,355,,http://reference.data.gov.uk/id/
day/2020-03-22,day/2020-03-22,day/2020-03-22,,356,,http://reference.data.gov.uk/id/
day/2020-03-23,day/2020-03-23,day/2020-03-23,,357,,http://reference.data.gov.uk/id/
day/2020-03-24,day/2020-03-24,day/2020-03-24,,358,,http://reference.data.gov.uk/id/
day/2020-03-25,day/2020-03-25,day/2020-03-25,,359,,http://reference.data.gov.uk/id/
day/2020-03-26,day/2020-03-26,day/2020-03-26,,360,,http://reference.data.gov.uk/id/
day/2020-03-27,day/2020-03-27,day/2020-03-27,,361,,http://reference.data.gov.uk/id/
day/2020-03-28,day/2020-03-28,day/2020-03-28,,362,,http://reference.data.gov.uk/id/
day/2020-03-29,day/2020-03-29,day/2020-03-29,,363,,http://reference.data.gov.uk/id/
day/2020-03-30,day/2020-03-30,day/2020-03-30,,364,,http://reference.data.gov.uk/id/
day/2020-03-31,day/2020-03-31,day/2020-03-31,,365,,http://reference.data.gov.uk/id/
day/2020-04-01,day/2020-04-01,day/2020-04-01,,366,,http://reference.data.gov.uk/id/
day/2020-04-02,day/2020-04-02,day/2020-04-02,,367,,http://reference.data.gov.uk/id/
day/2020-04-03,day/2020-04-03,day/2020-04-03,,368,,http://reference.data.gov.uk/id/
day/2020-04-04,day/2020-04-04,day/2020-04-04,,369,,http://reference.data.gov.uk/id/
day/2020-04-05,day/2020-04-05,day/2020-04-05,,370,,http://reference.data.gov.uk/id/
day/2020-04-06,day/2020-04-06,day/2020-04-06,,371,,http://reference.data.gov.uk/id/
day/2020-04-07,day/2020-04-07,day/2020-04-07,,372,,http://reference.data.gov.uk/id/
day/2020-04-08,day/2020-04-08,day/2020-04-08,,373,,http://reference.data.gov.uk/id/
day/2020-04-09,day/2020-04-09,day/2020-04-09,,374,,http://reference.data.gov.uk/id/
day/2020-04-10,day/2020-04-10,day/2020-04-10,,375,,http://reference.data.gov.uk/id/
day/2020-04-11,day/2020-04-11,day/2020-04-11,,376,,http://reference.data.gov.uk/id/
day/2020-04-12,day/2020-04-12,day/2020-04-12,,377,,http://reference.data.gov.uk/id/
day/2020-04-13,day/2020-04-13,day/2020-04-13,,378,,http://reference.data.gov.uk/id/
day/2020-04-14,day/2020-04-14,day/2020-04-14,,379,,http://reference.data.gov.uk/id/
day/2020-04-15,day/2020-04-15,day/2020-04-15,,380,,http://reference.data.gov.uk/id/
day/2020-04-16,day/2020-04-16,day/2020-04-16,,381,,http://reference.data.gov.uk/id/
day/2020-04-17,day/2020-04-17,day/2020-04-17,,382,,http://reference.data.gov.uk/id/
day/2020-04-18,day/2020-04-18,day/2020-04-18,,383,,http://reference.data.gov.uk/id/
day/2020-04-19,day/2020-04-19,day/2020-04-19,,384,,http://reference.data.gov.uk/id/
day/2020-04-20,day/2020-04-20,day/2020-04-20,,385,,http://reference.data.gov.uk/id/
day/2020-04-21,day/2020-04-21,day/2020-04-21,,386,,http://reference.data.gov.uk/id/
day/2020-04-22,day/2020-04-22,day/2020-04-22,,387,,http://reference.data.gov.uk/id/
day/2020-04-23,day/2020-04-23,day/2020-04-23,,388,,http://reference.data.gov.uk/id/
day/2020-04-24,day/2020-04-24,day/2020-04-24,,389,,http://reference.data.gov.uk/id/
day/2020-04-25,day/2020-04-25,day/2020-04-25,,390,,http://reference.data.gov.uk/id/
day/2020-04-26,day/2020-04-26,day/2020-04-26,,391,,http://reference.data.gov.uk/id/
day/2020-04-27,day/2020-04-27,day/2020-04-27,,392,,http://reference.data.gov.uk/id/
day/2020-04-28,day/2020-04-28,day/2020-04-28,,393,,http://reference.data.gov.uk/id/
day/2020-04-29,day/2020-04-29,day/2020-04-29,,394,,http://reference.data.gov.uk/id/
day/2020-04-30,day/2020-04-30,day/2020-04-30,,395,,http://reference.data.gov.uk/id/
day/2020-05-01,day/2020-05-01,day/2020-05-01,,396,,http://reference.data.gov.uk/id/
day/2020-05-02,day/2020-05-02,day/2020-05-02,,397,,http://reference.data.gov.uk/id/
day/2020-05-03,day/2020-05-03,day/2020-05-03,,398,,http://reference.data.gov.uk/id/
day/2020-05-04,day/2020-05-04,day/2020-05-04,,399,,http://reference.data.gov.uk/id/
day/2020-05-05,day/2020-05-05,day/2020-05-05,,400,,http://reference.data.gov.uk/id/
day/2020-05-06,day/2020-05-06,day/2020-05-06,,401,,http://reference.data.gov.uk/id/
day/2020-05-07,day/2020-05-07,day/2020-05-07,,402,,http://reference.data.gov.uk/id/
day/2020-05-08,day/2020-05-08,day/2020-05-08,,403,,http://reference.data.gov.uk/id/
day/2020-05-09,day/2020-05-09,day/2020-05-09,,404,,http://reference.data.gov.uk/id/
day/2020-05-10,day/2020-05-10,day/2020-05-10,,405,,http://reference.data.gov.uk/id/
day/2020-05-11,day/2020-05-11,day/2020-05-11,,406,,http://reference.data.gov.uk/id/
day/2020-05-12,day/2020-05-12,day/2020-05-12,,407,,http://reference.data.gov.uk/id/
day/2020-05-13,day/2020-05-13,day/2020-05-13,,408,,http://reference.data.gov.uk/id/
day/2020-05-14,day/2020-05-14,day/2020-05-14,,409,,http://reference.data.gov.uk/id/
day/2020-05-15,day/2020-05-15,day/2020-05-15,,410,,http://reference.data.gov.uk/id/
day/2020-05-16,day/2020-05-16,day/2020-05-16,,411,,http://reference.data.gov.uk/id/
day/2020-05-17,day/2020-05-17,day/2020-05-17,,412,,http://reference.data.gov.uk/id/
day/2020-05-18,day/2020-05-18,day/2020-05-18,,413,,http://reference.data.gov.uk/id/
day/2020-05-19,day/2020-05-19,day/2020-05-19,,414,,http://reference.data.gov.uk/id/
day/2020-05-20,day/2020-05-20,day/2020-05-20,,415,,http://reference.data.gov.uk/id/
day/2020-05-21,day/2020-05-21,day/2020-05-21,,416,,http://reference.data.gov.uk/id/
day/2020-05-22,day/2020-05-22,day/2020-05-22,,417,,http://reference.data.gov.uk/id/
day/2020-05-23,day/2020-05-23,day/2020-05-23,,418,,http://reference.data.gov.uk/id/
day/2020-05-24,day/2020-05-24,day/2020-05-24,,419,,http://reference.data.gov.uk/id/
day/2020-05-25,day/2020-05-25,day/2020-05-25,,420,,http://reference.data.gov.uk/id/
day/2020-05-26,day/2020-05-26,day/2020-05-26,,421,,http://reference.data.gov.uk/id/
day/2020-05-27,day/2020-05-27,day/2020-05-27,,422,,http://reference.data.gov.uk/id/
day/2020-05-28,day/2020-05-28,day/2020-05-28,,423,,http://reference.data.gov.uk/id/
day/2020-05-29,day/2020-05-29,day/2020-05-29,,424,,http://reference.data.gov.uk/id/
day/2020-05-30,day/2020-05-30,day/2020-05-30,,425,,http://reference.data.gov.uk/id/
day/2020-05-31,day/2020-05-31,day/2020-05-31,,426,,http://reference.data.gov.uk/id/
day/2020-06-01,day/2020-06-01,day/2020-06-01,,427,,http://reference.data.gov.uk/id/
day/2020-06-02,day/2020-06-02,day/2020-06-02,,428,,http://reference.data.gov.uk/id/
day/2020-06-03,day/2020-06-03,day/2020-06-03,,429,,http://reference.data.gov.uk/id/
day/2020-06-04,day/2020-06-04,day/2020-06-04,,430,,http://reference.data.gov.uk/id/
day/2020-06-05,day/2020-06-05,day/2020-06-05,,431,,http://reference.data.gov.uk/id/
day/2020-06-06,day/2020-06-06,day/2020-06-06,,432,,http://reference.data.gov.uk/id/
day/2020-06-07,day/2020-06-07,day/2020-06-07,,433,,http://reference.data.gov.uk/id/
day/2020-06-08,day/2020-06-08,day/2020-06-08,,434,,http://reference.data.gov.uk/id/
day/2020-06-09,day/2020-06-09,day/2020-06-09,,435,,http://reference.data.gov.uk/id/
day/2020-06-10,day/2020-06-10,day/2020-06-10,,436,,http://reference.data.gov.uk/id/
day/2020-06-11,day/2020-06-11,day/2020-06-11,,437,,http://reference.data.gov.uk/id/
day/2020-06-12,day/2020-06-12,day/2020-06-12,,438,,http://reference.data.gov.uk/id/
day/2020-06-13,day/2020-06-13,day/2020-06-13,,439,,http://reference.data.gov.uk/id/
day/2020-06-14,day/2020-06-14,day/2020-06-14,,440,,http://reference.data.gov.uk/id/
day/2020-06-15,day/2020-06-15,day/2020-06-15,,441,,http://reference.data.gov.uk/id/
day/2020-06-16,day/2020-06-16,day/2020-06-16,,442,,http://reference.data.gov.uk/id/
day/2020-06-17,day/2020-06-17,day/2020-06-17,,443,,http://reference.data.gov.uk/id/
day/2020-06-18,day/2020-06-18,day/2020-06-18,,444,,http://reference.data.gov.uk/id/
day/2020-06-19,day/2020-06-19,day/2020-06-19,,445,,http://reference.data.gov.uk/id/
day/2020-06-20,day/2020-06-20,day/2020-06-20,,446,,http://reference.data.gov.uk/id/
day/2020-06-21,day/2020-06-21,day/2020-06-21,,447,,http://reference.data.gov.uk/id/
day/2020-06-22,day/2020-06-22,day/2020-06-22,,448,,http://reference.data.gov.uk/id/
day/2020-06-23,day/2020-06-23,day/2020-06-23,,449,,http://reference.data.gov.uk/id/
day/2020-06-24,day/2020-06-24,day/2020-06-24,,450,,http://reference.data.gov.uk/id/
day/2020-06-25,day/2020-06-25,day/2020-06-25,,451,,http://reference.data.gov.uk/id/
day/2020-06-26,day/2020-06-26,day/2020-06-26,,452,,http://reference.data.gov.uk/id/
day/2020-06-27,day/2020-06-27,day/2020-06-27,,453,,http://reference.data.gov.uk/id/
day/2020-06-28,day/2020-06-28,day/2020-06-28,,454,,http://reference.data.gov.uk/id/
day/2020-06-29,day/2020-06-29,day/2020-06-29,,455,,http://reference.data.gov.uk/id/
day/2020-06-30,day/2020-06-30,day/2020-06-30,,456,,http://reference.data.gov.uk/id/
day/2020-07-01,day/2020-07-01,day/2020-07-01,,457,,http://reference.data.gov.uk/id/
day/2020-07-02,day/2020-07-02,day/2020-07-02,,458,,http://reference.data.gov.uk/id/
day/2020-07-03,day/2020-07-03,day/2020-07-03,,459,,http://reference.data.gov.uk/id/
day/2020-07-04,day/2020-07-04,day/2020-07-04,,460,,http://reference.data.gov.uk/id/
day/2020-07-05,day/2020-07-05,day/2020-07-05,,461,,http://reference.data.gov.uk/id/
day/2020-07-06,day/2020-07-06,day/2020-07-06,,462,,http://reference.data.gov.uk/id/
day/2020-07-07,day/2020-07-07,day/2020-07-07,,463,,http://reference.data.gov.uk/id/
day/2020-07-08,day/2020-07-08,day/2020-07-08,,464,,http://reference.data.gov.uk/id/
day/2020-07-09,day/2020-07-09,day/2020-07-09,,465,,http://reference.data.gov.uk/id/
day/2020-07-10,day/2020-07-10,day/2020-07-10,,466,,http://reference.data.gov.uk/id/
day/2020-07-11,day/2020-07-11,day/2020-07-11,,467,,http://reference.data.gov.uk/id/
day/2020-07-12,day/2020-07-12,day/2020-07-12,,468,,http://reference.data.gov.uk/id/
day/2020-07-13,day/2020-07-13,day/2020-07-13,,469,,http://reference.data.gov.uk/id/
day/2020-07-14,day/2020-07-14,day/2020-07-14,,470,,http://reference.data.gov.uk/id/
day/2020-07-15,day/2020-07-15,day/2020-07-15,,471,,http://reference.data.gov.uk/id/
day/2020-07-16,day/2020-07-16,day/2020-07-16,,472,,http://reference.data.gov.uk/id/
day/2020-07-17,day/2020-07-17,day/2020-07-17,,473,,http://reference.data.gov.uk/id/
day/2020-07-18,day/2020-07-18,day/2020-07-18,,474,,http://reference.data.gov.uk/id/
day/2020-07-19,day/2020-07-19,day/2020-07-19,,475,,http://reference.data.gov.uk/id/
day/2020-07-20,day/2020-07-20,day/2020-07-20,,476,,http://reference.data.gov.uk/id/
day/2020-07-21,day/2020-07-21,day/2020-07-21,,477,,http://reference.data.gov.uk/id/
day/2020-07-22,day/2020-07-22,day/2020-07-22,,478,,http://reference.data.gov.uk/id/
day/2020-07-23,day/2020-07-23,day/2020-07-23,,479,,http://reference.data.gov.uk/id/
day/2020-07-24,day/2020-07-24,day/2020-07-24,,480,,http://reference.data.gov.uk/id/
day/2020-07-25,day/2020-07-25,day/2020-07-25,,481,,http://reference.data.gov.uk/id/
day/2020-07-26,day/2020-07-26,day/2020-07-26,,482,,http://reference.data.gov.uk/id/
day/2020-07-27,day/2020-07-27,day/2020-07-27,,483,,http://reference.data.gov.uk/id/
day/2020-07-28,day/2020-07-28,day/2020-07-28,,484,,http://reference.data.gov.uk/id/
day/2020-07-29,day/2020-07-29,day/2020-07-29,,485,,http://reference.data.gov.uk/id/
day/2020-07-30,day/2020-07-30,day/2020-07-30,,486,,http://reference.data.gov.uk/id/
day/2020-07-31,day/2020-07-31,day/2020-07-31,,487,,http://reference.data.gov.uk/id/
day/2020-08-01,day/2020-08-01,day/2020-08-01,,488,,http://reference.data.gov.uk/id/
day/2020-08-02,day/2020-08-02,day/2020-08-02,,489,,http://reference.data.gov.uk/id/
day/2020-08-03,day/2020-08-03,day/2020-08-03,,490,,http://reference.data.gov.uk/id/
day/2020-08-04,day/2020-08-04,day/2020-08-04,,491,,http://reference.data.gov.uk/id/
day/2020-08-05,day/2020-08-05,day/2020-08-05,,492,,http://reference.data.gov.uk/id/
day/2020-08-06,day/2020-08-06,day/2020-08-06,,493,,http://reference.data.gov.uk/id/
day/2020-08-07,day/2020-08-07,day/2020-08-07,,494,,http://reference.data.gov.uk/id/
day/2020-08-08,day/2020-08-08,day/2020-08-08,,495,,http://reference.data.gov.uk/id/
day/2020-08-09,day/2020-08-09,day/2020-08-09,,496,,http://reference.data.gov.uk/id/
day/2020-08-10,day/2020-08-10,day/2020-08-10,,497,,http://reference.data.gov.uk/id/
day/2020-08-11,day/2020-08-11,day/2020-08-11,,498,,http://reference.data.gov.uk/id/
day/2020-08-12,day/2020-08-12,day/2020-08-12,,499,,http://reference.data.gov.uk/id/
day/2020-08-13,day/2020-08-13,day/2020-08-13,,500,,http://reference.data.gov.uk/id/
day/2020-08-14,day/2020-08-14,day/2020-08-14,,501,,http://reference.data.gov.uk/id/
day/2020-08-15,day/2020-08-15,day/2020-08-15,,502,,http://reference.data.gov.uk/id/
day/2020-08-16,day/2020-08-16,day/2020-08-16,,503,,http://reference.data.gov.uk/id/
day/2020-08-17,day/2020-08-17,day/2020-08-17,,504,,http://reference.data.gov.uk/id/
day/2020-08-18,day/2020-08-18,day/2020-08-18,,505,,http://reference.data.gov.uk/id/
day/2020-08-19,day/2020-08-19,day/2020-08-19,,506,,http://reference.data.gov.uk/id/
day/2020-08-20,day/2020-08-20,day/2020-08-20,,507,,http://reference.data.gov.uk/id/
day/2020-08-21,day/2020-08-21,day/2020-08-21,,508,,http://reference.data.gov.uk/id/
day/2020-08-22,day/2020-08-22,day/2020-08-22,,509,,http://reference.data.gov.uk/id/
day/2020-08-23,day/2020-08-23,day/2020-08-23,,510,,http://reference.data.gov.uk/id/
day/2020-08-24,day/2020-08-24,day/2020-08-24,,511,,http://reference.data.gov.uk/id/
day/2020-08-25,day/2020-08-25,day/2020-08-25,,512,,http://reference.data.gov.uk/id/
day/2020-08-26,day/2020-08-26,day/2020-08-26,,513,,http://reference.data.gov.uk/id/
day/2020-08-27,day/2020-08-27,day/2020-08-27,,514,,http://reference.data.gov.uk/id/
day/2020-08-28,day/2020-08-28,day/2020-08-28,,515,,http://reference.data.gov.uk/id/
day/2020-08-29,day/2020-08-29,day/2020-08-29,,516,,http://reference.data.gov.uk/id/
day/2020-08-30,day/2020-08-30,day/2020-08-30,,517,,http://reference.data.gov.uk/id/
day/2020-08-31,day/2020-08-31,day/2020-08-31,,518,,http://reference.data.gov.uk/id/
day/2020-09-01,day/2020-09-01,day/2020-09-01,,519,,http://reference.data.gov.uk/id/
day/2020-09-02,day/2020-09-02,day/2020-09-02,,520,,http://reference.data.gov.uk/id/
day/2020-09-03,day/2020-09-03,day/2020-09-03,,521,,http://reference.data.gov.uk/id/
day/2020-09-04,day/2020-09-04,day/2020-09-04,,522,,http://reference.data.gov.uk/id/
day/2020-09-05,day/2020-09-05,day/2020-09-05,,523,,http://reference.data.gov.uk/id/
day/2020-09-06,day/2020-09-06,day/2020-09-06,,524,,http://reference.data.gov.uk/id/
day/2020-09-07,day/2020-09-07,day/2020-09-07,,525,,http://reference.data.gov.uk/id/
day/2020-09-08,day/2020-09-08,day/2020-09-08,,526,,http://reference.data.gov.uk/id/
day/2020-09-09,day/2020-09-09,day/2020-09-09,,527,,http://reference.data.gov.uk/id/
day/2020-09-10,day/2020-09-10,day/2020-09-10,,528,,http://reference.data.gov.uk/id/
day/2020-09-11,day/2020-09-11,day/2020-09-11,,529,,http://reference.data.gov.uk/id/
day/2020-09-12,day/2020-09-12,day/2020-09-12,,530,,http://reference.data.gov.uk/id/
day/2020-09-13,day/2020-09-13,day/2020-09-13,,531,,http://reference.data.gov.uk/id/
day/2020-09-14,day/2020-09-14,day/2020-09-14,,532,,http://reference.data.gov.uk/id/
day/2020-09-15,day/2020-09-15,day/2020-09-15,,533,,http://reference.data.gov.uk/id/
day/2020-09-16,day/2020-09-16,day/2020-09-16,,534,,http://reference.data.gov.uk/id/
day/2020-09-17,day/2020-09-17,day/2020-09-17,,535,,http://reference.data.gov.uk/id/
day/2020-09-18,day/2020-09-18,day/2020-09-18,,536,,http://reference.data.gov.uk/id/
day/2020-09-19,day/2020-09-19,day/2020-09-19,,537,,http://reference.data.gov.uk/id/
day/2020-09-20,day/2020-09-20,day/2020-09-20,,538,,http://reference.data.gov.uk/id/
day/2020-09-21,day/2020-09-21,day/2020-09-21,,539,,http://reference.data.gov.uk/id/
day/2020-09-22,day/2020-09-22,day/2020-09-22,,540,,http://reference.data.gov.uk/id/
day/2020-09-23,day/2020-09-23,day/2020-09-23,,541,,http://reference.data.gov.uk/id/
day/2020-09-24,day/2020-09-24,day/2020-09-24,,542,,http://reference.data.gov.uk/id/
day/2020-09-25,day/2020-09-25,day/2020-09-25,,543,,http://reference.data.gov.uk/id/
day/2020-09-26,day/2020-09-26,day/2020-09-26,,544,,http://reference.data.gov.uk/id/
day/2020-09-27,day/2020-09-27,day/2020-09-27,,545,,http://reference.data.gov.uk/id/
day/2020-09-28,day/2020-09-28,day/2020-09-28,,546,,http://reference.data.gov.uk/id/
day/2020-09-29,day/2020-09-29,day/2020-09-29,,547,,http://reference.data.gov.uk/id/
day/2020-09-30,day/2020-09-30,day/2020-09-30,,548,,http://reference.data.gov.uk/id/
day/2020-10-01,day/2020-10-01,day/2020-10-01,,549,,http://reference.data.gov.uk/id/
day/2020-10-02,day/2020-10-02,day/2020-10-02,,550,,http://reference.data.gov.uk/id/
day/2020-10-03,day/2020-10-03,day/2020-10-03,,551,,http://reference.data.gov.uk/id/
day/2020-10-04,day/2020-10-04,day/2020-10-04,,552,,http://reference.data.gov.uk/id/
day/2020-10-05,day/2020-10-05,day/2020-10-05,,553,,http://reference.data.gov.uk/id/
day/2020-10-06,day/2020-10-06,day/2020-10-06,,554,,http://reference.data.gov.uk/id/
day/2020-10-07,day/2020-10-07,day/2020-10-07,,555,,http://reference.data.gov.uk/id/
day/2020-10-08,day/2020-10-08,day/2020-10-08,,556,,http://reference.data.gov.uk/id/
day/2020-10-09,day/2020-10-09,day/2020-10-09,,557,,http://reference.data.gov.uk/id/
day/2020-10-10,day/2020-10-10,day/2020-10-10,,558,,http://reference.data.gov.uk/id/
day/2020-10-11,day/2020-10-11,day/2020-10-11,,559,,http://reference.data.gov.uk/id/
day/2020-10-12,day/2020-10-12,day/2020-10-12,,560,,http://reference.data.gov.uk/id/
day/2020-10-13,day/2020-10-13,day/2020-10-13,,561,,http://reference.data.gov.uk/id/
day/2020-10-14,day/2020-10-14,day/2020-10-14,,562,,http://reference.data.gov.uk/id/
day/2020-10-15,day/2020-10-15,day/2020-10-15,,563,,http://reference.data.gov.uk/id/
day/2020-10-16,day/2020-10-16,day/2020-10-16,,564,,http://reference.data.gov.uk/id/
day/2020-10-17,day/2020-10-17,day/2020-10-17,,565,,http://reference.data.gov.uk/id/
day/2020-10-18,day/2020-10-18,day/2020-10-18,,566,,http://reference.data.gov.uk/id/
day/2020-10-19,day/2020-10-19,day/2020-10-19,,567,,http://reference.data.gov.uk/id/
day/2020-10-20,day/2020-10-20,day/2020-10-20,,568,,http://reference.data.gov.uk/id/
day/2020-10-21,day/2020-10-21,day/2020-10-21,,569,,http://reference.data.gov.uk/id/
day/2020-10-22,day/2020-10-22,day/2020-10-22,,570,,http://reference.data.gov.uk/id/
day/2020-10-23,day/2020-10-23,day/2020-10-23,,571,,http://reference.data.gov.uk/id/
day/2020-10-24,day/2020-10-24,day/2020-10-24,,572,,http://reference.data.gov.uk/id/
day/2020-10-25,day/2020-10-25,day/2020-10-25,,573,,http://reference.data.gov.uk/id/
day/2020-10-26,day/2020-10-26,day/2020-10-26,,574,,http://reference.data.gov.uk/id/
day/2020-10-27,day/2020-10-27,day/2020-10-27,,575,,http://reference.data.gov.uk/id/
day/2020-10-28,day/2020-10-28,day/2020-10-28,,576,,http://reference.data.gov.uk/id/
day/2020-10-29,day/2020-10-29,day/2020-10-29,,577,,http://reference.data.gov.uk/id/
day/2020-10-30,day/2020-10-30,day/2020-10-30,,578,,http://reference.data.gov.uk/id/
day/2020-10-31,day/2020-10-31,day/2020-10-31,,579,,http://reference.data.gov.uk/id/
day/2020-11-01,day/2020-11-01,day/2020-11-01,,580,,http://reference.data.gov.uk/id/
day/2020-11-02,day/2020-11-02,day/2020-11-02,,581,,http://reference.data.gov.uk/id/
day/2020-11-03,day/2020-11-03,day/2020-11-03,,582,,http://reference.data.gov.uk/id/
day/2020-11-04,day/2020-11-04,day/2020-11-04,,583,,http://reference.data.gov.uk/id/
day/2020-11-05,day/2020-11-05,day/2020-11-05,,584,,http://reference.data.gov.uk/id/
day/2020-11-06,day/2020-11-06,day/2020-11-06,,585,,http://reference.data.gov.uk/id/
day/2020-11-07,day/2020-11-07,day/2020-11-07,,586,,http://reference.data.gov.uk/id/
day/2020-11-08,day/2020-11-08,day/2020-11-08,,587,,http://reference.data.gov.uk/id/
day/2020-11-09,day/2020-11-09,day/2020-11-09,,588,,http://reference.data.gov.uk/id/
day/2020-11-10,day/2020-11-10,day/2020-11-10,,589,,http://reference.data.gov.uk/id/
day/2020-11-11,day/2020-11-11,day/2020-11-11,,590,,http://reference.data.gov.uk/id/
day/2020-11-12,day/2020-11-12,day/2020-11-12,,591,,http://reference.data.gov.uk/id/
