Uri Identifier,Label,Notation,Parent Uri Identifier,Sort Priority,Description,Original Concept URI
2020-12-09,2020-12-09,2020-12-09,,283,,http://reference.data.gov.uk/id/day/2020-12-09
2020-12-10,2020-12-10,2020-12-10,,284,,http://reference.data.gov.uk/id/day/2020-12-10
2020-12-11,2020-12-11,2020-12-11,,285,,http://reference.data.gov.uk/id/day/2020-12-11
2020-12-12,2020-12-12,2020-12-12,,286,,http://reference.data.gov.uk/id/day/2020-12-12
2020-12-13,2020-12-13,2020-12-13,,287,,http://reference.data.gov.uk/id/day/2020-12-13
2020-12-14,2020-12-14,2020-12-14,,288,,http://reference.data.gov.uk/id/day/2020-12-14
2020-12-15,2020-12-15,2020-12-15,,289,,http://reference.data.gov.uk/id/day/2020-12-15
2020-12-16,2020-12-16,2020-12-16,,290,,http://reference.data.gov.uk/id/day/2020-12-16
2020-12-17,2020-12-17,2020-12-17,,291,,http://reference.data.gov.uk/id/day/2020-12-17
2020-12-18,2020-12-18,2020-12-18,,292,,http://reference.data.gov.uk/id/day/2020-12-18
2020-12-19,2020-12-19,2020-12-19,,293,,http://reference.data.gov.uk/id/day/2020-12-19
2020-12-20,2020-12-20,2020-12-20,,294,,http://reference.data.gov.uk/id/day/2020-12-20
2020-12-21,2020-12-21,2020-12-21,,295,,http://reference.data.gov.uk/id/day/2020-12-21
2020-12-22,2020-12-22,2020-12-22,,296,,http://reference.data.gov.uk/id/day/2020-12-22
2020-12-23,2020-12-23,2020-12-23,,297,,http://reference.data.gov.uk/id/day/2020-12-23
2020-12-24,2020-12-24,2020-12-24,,298,,http://reference.data.gov.uk/id/day/2020-12-24
2020-12-25,2020-12-25,2020-12-25,,299,,http://reference.data.gov.uk/id/day/2020-12-25
2020-12-26,2020-12-26,2020-12-26,,300,,http://reference.data.gov.uk/id/day/2020-12-26
2020-12-27,2020-12-27,2020-12-27,,301,,http://reference.data.gov.uk/id/day/2020-12-27
2020-12-28,2020-12-28,2020-12-28,,302,,http://reference.data.gov.uk/id/day/2020-12-28
2020-12-29,2020-12-29,2020-12-29,,303,,http://reference.data.gov.uk/id/day/2020-12-29
2020-12-30,2020-12-30,2020-12-30,,304,,http://reference.data.gov.uk/id/day/2020-12-30
2020-12-31,2020-12-31,2020-12-31,,305,,http://reference.data.gov.uk/id/day/2020-12-31
2021-01-01,2021-01-01,2021-01-01,,306,,http://reference.data.gov.uk/id/day/2021-01-01
2021-01-02,2021-01-02,2021-01-02,,307,,http://reference.data.gov.uk/id/day/2021-01-02
2021-01-03,2021-01-03,2021-01-03,,308,,http://reference.data.gov.uk/id/day/2021-01-03
2021-01-04,2021-01-04,2021-01-04,,309,,http://reference.data.gov.uk/id/day/2021-01-04
2021-01-05,2021-01-05,2021-01-05,,310,,http://reference.data.gov.uk/id/day/2021-01-05
2021-01-06,2021-01-06,2021-01-06,,311,,http://reference.data.gov.uk/id/day/2021-01-06
2021-01-07,2021-01-07,2021-01-07,,312,,http://reference.data.gov.uk/id/day/2021-01-07
2021-01-08,2021-01-08,2021-01-08,,313,,http://reference.data.gov.uk/id/day/2021-01-08
2021-01-09,2021-01-09,2021-01-09,,314,,http://reference.data.gov.uk/id/day/2021-01-09
2021-01-10,2021-01-10,2021-01-10,,315,,http://reference.data.gov.uk/id/day/2021-01-10
2021-01-11,2021-01-11,2021-01-11,,316,,http://reference.data.gov.uk/id/day/2021-01-11
2021-01-12,2021-01-12,2021-01-12,,317,,http://reference.data.gov.uk/id/day/2021-01-12
2021-01-13,2021-01-13,2021-01-13,,318,,http://reference.data.gov.uk/id/day/2021-01-13
2021-01-14,2021-01-14,2021-01-14,,319,,http://reference.data.gov.uk/id/day/2021-01-14
2021-01-15,2021-01-15,2021-01-15,,320,,http://reference.data.gov.uk/id/day/2021-01-15
2021-01-16,2021-01-16,2021-01-16,,321,,http://reference.data.gov.uk/id/day/2021-01-16
2021-01-17,2021-01-17,2021-01-17,,322,,http://reference.data.gov.uk/id/day/2021-01-17
2021-01-18,2021-01-18,2021-01-18,,323,,http://reference.data.gov.uk/id/day/2021-01-18
2021-01-19,2021-01-19,2021-01-19,,324,,http://reference.data.gov.uk/id/day/2021-01-19
2021-01-20,2021-01-20,2021-01-20,,325,,http://reference.data.gov.uk/id/day/2021-01-20
2021-01-21,2021-01-21,2021-01-21,,326,,http://reference.data.gov.uk/id/day/2021-01-21
2021-01-22,2021-01-22,2021-01-22,,327,,http://reference.data.gov.uk/id/day/2021-01-22
2021-01-23,2021-01-23,2021-01-23,,328,,http://reference.data.gov.uk/id/day/2021-01-23
2021-01-24,2021-01-24,2021-01-24,,329,,http://reference.data.gov.uk/id/day/2021-01-24
2021-01-25,2021-01-25,2021-01-25,,330,,http://reference.data.gov.uk/id/day/2021-01-25
2021-01-26,2021-01-26,2021-01-26,,331,,http://reference.data.gov.uk/id/day/2021-01-26
2021-01-27,2021-01-27,2021-01-27,,332,,http://reference.data.gov.uk/id/day/2021-01-27
2021-01-28,2021-01-28,2021-01-28,,333,,http://reference.data.gov.uk/id/day/2021-01-28
2021-01-29,2021-01-29,2021-01-29,,334,,http://reference.data.gov.uk/id/day/2021-01-29
2021-01-30,2021-01-30,2021-01-30,,335,,http://reference.data.gov.uk/id/day/2021-01-30
2021-01-31,2021-01-31,2021-01-31,,336,,http://reference.data.gov.uk/id/day/2021-01-31
2021-02-01,2021-02-01,2021-02-01,,337,,http://reference.data.gov.uk/id/day/2021-02-01
2021-02-02,2021-02-02,2021-02-02,,338,,http://reference.data.gov.uk/id/day/2021-02-02
2021-02-03,2021-02-03,2021-02-03,,339,,http://reference.data.gov.uk/id/day/2021-02-03
2021-02-04,2021-02-04,2021-02-04,,340,,http://reference.data.gov.uk/id/day/2021-02-04
2021-02-05,2021-02-05,2021-02-05,,341,,http://reference.data.gov.uk/id/day/2021-02-05
2021-02-06,2021-02-06,2021-02-06,,342,,http://reference.data.gov.uk/id/day/2021-02-06
2021-02-07,2021-02-07,2021-02-07,,343,,http://reference.data.gov.uk/id/day/2021-02-07
2021-02-08,2021-02-08,2021-02-08,,344,,http://reference.data.gov.uk/id/day/2021-02-08
2021-02-09,2021-02-09,2021-02-09,,345,,http://reference.data.gov.uk/id/day/2021-02-09
2021-02-10,2021-02-10,2021-02-10,,346,,http://reference.data.gov.uk/id/day/2021-02-10
2021-02-11,2021-02-11,2021-02-11,,347,,http://reference.data.gov.uk/id/day/2021-02-11
2021-02-12,2021-02-12,2021-02-12,,348,,http://reference.data.gov.uk/id/day/2021-02-12
2021-02-13,2021-02-13,2021-02-13,,349,,http://reference.data.gov.uk/id/day/2021-02-13
2021-02-14,2021-02-14,2021-02-14,,350,,http://reference.data.gov.uk/id/day/2021-02-14
2021-02-15,2021-02-15,2021-02-15,,351,,http://reference.data.gov.uk/id/day/2021-02-15
2021-02-16,2021-02-16,2021-02-16,,352,,http://reference.data.gov.uk/id/day/2021-02-16
2021-02-17,2021-02-17,2021-02-17,,353,,http://reference.data.gov.uk/id/day/2021-02-17
2021-02-18,2021-02-18,2021-02-18,,354,,http://reference.data.gov.uk/id/day/2021-02-18
2021-02-19,2021-02-19,2021-02-19,,355,,http://reference.data.gov.uk/id/day/2021-02-19
2021-02-20,2021-02-20,2021-02-20,,356,,http://reference.data.gov.uk/id/day/2021-02-20
2021-02-21,2021-02-21,2021-02-21,,357,,http://reference.data.gov.uk/id/day/2021-02-21
2021-02-22,2021-02-22,2021-02-22,,358,,http://reference.data.gov.uk/id/day/2021-02-22
2021-02-23,2021-02-23,2021-02-23,,359,,http://reference.data.gov.uk/id/day/2021-02-23
2021-02-24,2021-02-24,2021-02-24,,360,,http://reference.data.gov.uk/id/day/2021-02-24
2021-02-25,2021-02-25,2021-02-25,,361,,http://reference.data.gov.uk/id/day/2021-02-25
2021-02-26,2021-02-26,2021-02-26,,362,,http://reference.data.gov.uk/id/day/2021-02-26
2021-02-27,2021-02-27,2021-02-27,,363,,http://reference.data.gov.uk/id/day/2021-02-27
2021-02-28,2021-02-28,2021-02-28,,364,,http://reference.data.gov.uk/id/day/2021-02-28
2021-03-01,2021-03-01,2021-03-01,,365,,http://reference.data.gov.uk/id/day/2021-03-01
2021-03-02,2021-03-02,2021-03-02,,366,,http://reference.data.gov.uk/id/day/2021-03-02
2021-03-03,2021-03-03,2021-03-03,,367,,http://reference.data.gov.uk/id/day/2021-03-03
2021-03-04,2021-03-04,2021-03-04,,368,,http://reference.data.gov.uk/id/day/2021-03-04
2021-03-05,2021-03-05,2021-03-05,,369,,http://reference.data.gov.uk/id/day/2021-03-05
2021-03-06,2021-03-06,2021-03-06,,370,,http://reference.data.gov.uk/id/day/2021-03-06
2021-03-07,2021-03-07,2021-03-07,,371,,http://reference.data.gov.uk/id/day/2021-03-07
2021-03-08,2021-03-08,2021-03-08,,372,,http://reference.data.gov.uk/id/day/2021-03-08
2021-03-09,2021-03-09,2021-03-09,,373,,http://reference.data.gov.uk/id/day/2021-03-09
2021-03-10,2021-03-10,2021-03-10,,374,,http://reference.data.gov.uk/id/day/2021-03-10
2021-03-11,2021-03-11,2021-03-11,,375,,http://reference.data.gov.uk/id/day/2021-03-11
2021-03-12,2021-03-12,2021-03-12,,376,,http://reference.data.gov.uk/id/day/2021-03-12
2021-03-13,2021-03-13,2021-03-13,,377,,http://reference.data.gov.uk/id/day/2021-03-13
2021-03-14,2021-03-14,2021-03-14,,378,,http://reference.data.gov.uk/id/day/2021-03-14
2021-03-15,2021-03-15,2021-03-15,,379,,http://reference.data.gov.uk/id/day/2021-03-15
2021-03-16,2021-03-16,2021-03-16,,380,,http://reference.data.gov.uk/id/day/2021-03-16
2021-03-17,2021-03-17,2021-03-17,,381,,http://reference.data.gov.uk/id/day/2021-03-17
2021-03-18,2021-03-18,2021-03-18,,382,,http://reference.data.gov.uk/id/day/2021-03-18
2021-03-19,2021-03-19,2021-03-19,,383,,http://reference.data.gov.uk/id/day/2021-03-19
2021-03-20,2021-03-20,2021-03-20,,384,,http://reference.data.gov.uk/id/day/2021-03-20
2021-03-21,2021-03-21,2021-03-21,,385,,http://reference.data.gov.uk/id/day/2021-03-21
2021-03-22,2021-03-22,2021-03-22,,386,,http://reference.data.gov.uk/id/day/2021-03-22
2021-03-23,2021-03-23,2021-03-23,,387,,http://reference.data.gov.uk/id/day/2021-03-23
2021-03-24,2021-03-24,2021-03-24,,388,,http://reference.data.gov.uk/id/day/2021-03-24
2021-03-25,2021-03-25,2021-03-25,,389,,http://reference.data.gov.uk/id/day/2021-03-25
2021-03-26,2021-03-26,2021-03-26,,390,,http://reference.data.gov.uk/id/day/2021-03-26
2021-03-27,2021-03-27,2021-03-27,,391,,http://reference.data.gov.uk/id/day/2021-03-27
2021-03-28,2021-03-28,2021-03-28,,392,,http://reference.data.gov.uk/id/day/2021-03-28
2021-03-29,2021-03-29,2021-03-29,,393,,http://reference.data.gov.uk/id/day/2021-03-29
2021-03-30,2021-03-30,2021-03-30,,394,,http://reference.data.gov.uk/id/day/2021-03-30
2021-03-31,2021-03-31,2021-03-31,,395,,http://reference.data.gov.uk/id/day/2021-03-31
2021-04-01,2021-04-01,2021-04-01,,396,,http://reference.data.gov.uk/id/day/2021-04-01
2021-04-02,2021-04-02,2021-04-02,,397,,http://reference.data.gov.uk/id/day/2021-04-02
2021-04-03,2021-04-03,2021-04-03,,398,,http://reference.data.gov.uk/id/day/2021-04-03
2021-04-04,2021-04-04,2021-04-04,,399,,http://reference.data.gov.uk/id/day/2021-04-04
2021-04-05,2021-04-05,2021-04-05,,400,,http://reference.data.gov.uk/id/day/2021-04-05
2021-04-06,2021-04-06,2021-04-06,,401,,http://reference.data.gov.uk/id/day/2021-04-06
2021-04-07,2021-04-07,2021-04-07,,402,,http://reference.data.gov.uk/id/day/2021-04-07
2021-04-08,2021-04-08,2021-04-08,,403,,http://reference.data.gov.uk/id/day/2021-04-08
2021-04-09,2021-04-09,2021-04-09,,404,,http://reference.data.gov.uk/id/day/2021-04-09
2021-04-10,2021-04-10,2021-04-10,,405,,http://reference.data.gov.uk/id/day/2021-04-10
2021-04-11,2021-04-11,2021-04-11,,406,,http://reference.data.gov.uk/id/day/2021-04-11
2021-04-12,2021-04-12,2021-04-12,,407,,http://reference.data.gov.uk/id/day/2021-04-12
2021-04-13,2021-04-13,2021-04-13,,408,,http://reference.data.gov.uk/id/day/2021-04-13
2021-04-14,2021-04-14,2021-04-14,,409,,http://reference.data.gov.uk/id/day/2021-04-14
2021-04-15,2021-04-15,2021-04-15,,410,,http://reference.data.gov.uk/id/day/2021-04-15
2021-04-16,2021-04-16,2021-04-16,,411,,http://reference.data.gov.uk/id/day/2021-04-16
2021-04-17,2021-04-17,2021-04-17,,412,,http://reference.data.gov.uk/id/day/2021-04-17
2021-04-18,2021-04-18,2021-04-18,,413,,http://reference.data.gov.uk/id/day/2021-04-18
2021-04-19,2021-04-19,2021-04-19,,414,,http://reference.data.gov.uk/id/day/2021-04-19
2021-04-20,2021-04-20,2021-04-20,,415,,http://reference.data.gov.uk/id/day/2021-04-20
2021-04-21,2021-04-21,2021-04-21,,416,,http://reference.data.gov.uk/id/day/2021-04-21
2021-04-22,2021-04-22,2021-04-22,,417,,http://reference.data.gov.uk/id/day/2021-04-22
2021-04-23,2021-04-23,2021-04-23,,418,,http://reference.data.gov.uk/id/day/2021-04-23
2021-04-24,2021-04-24,2021-04-24,,419,,http://reference.data.gov.uk/id/day/2021-04-24
2021-04-25,2021-04-25,2021-04-25,,420,,http://reference.data.gov.uk/id/day/2021-04-25
2021-04-26,2021-04-26,2021-04-26,,421,,http://reference.data.gov.uk/id/day/2021-04-26
2021-04-27,2021-04-27,2021-04-27,,422,,http://reference.data.gov.uk/id/day/2021-04-27
2021-04-28,2021-04-28,2021-04-28,,423,,http://reference.data.gov.uk/id/day/2021-04-28
2021-04-29,2021-04-29,2021-04-29,,424,,http://reference.data.gov.uk/id/day/2021-04-29
2021-04-30,2021-04-30,2021-04-30,,425,,http://reference.data.gov.uk/id/day/2021-04-30
2021-05-01,2021-05-01,2021-05-01,,426,,http://reference.data.gov.uk/id/day/2021-05-01
2021-05-02,2021-05-02,2021-05-02,,427,,http://reference.data.gov.uk/id/day/2021-05-02
2021-05-03,2021-05-03,2021-05-03,,428,,http://reference.data.gov.uk/id/day/2021-05-03
2021-05-04,2021-05-04,2021-05-04,,429,,http://reference.data.gov.uk/id/day/2021-05-04
2021-05-05,2021-05-05,2021-05-05,,430,,http://reference.data.gov.uk/id/day/2021-05-05
2021-05-06,2021-05-06,2021-05-06,,431,,http://reference.data.gov.uk/id/day/2021-05-06
2021-05-07,2021-05-07,2021-05-07,,432,,http://reference.data.gov.uk/id/day/2021-05-07
2021-05-08,2021-05-08,2021-05-08,,433,,http://reference.data.gov.uk/id/day/2021-05-08
2021-05-09,2021-05-09,2021-05-09,,434,,http://reference.data.gov.uk/id/day/2021-05-09
2021-05-10,2021-05-10,2021-05-10,,435,,http://reference.data.gov.uk/id/day/2021-05-10
2021-05-11,2021-05-11,2021-05-11,,436,,http://reference.data.gov.uk/id/day/2021-05-11
2021-05-12,2021-05-12,2021-05-12,,437,,http://reference.data.gov.uk/id/day/2021-05-12
2021-05-13,2021-05-13,2021-05-13,,438,,http://reference.data.gov.uk/id/day/2021-05-13
2021-05-14,2021-05-14,2021-05-14,,439,,http://reference.data.gov.uk/id/day/2021-05-14
2021-05-15,2021-05-15,2021-05-15,,440,,http://reference.data.gov.uk/id/day/2021-05-15
2021-05-16,2021-05-16,2021-05-16,,441,,http://reference.data.gov.uk/id/day/2021-05-16
2021-05-17,2021-05-17,2021-05-17,,442,,http://reference.data.gov.uk/id/day/2021-05-17
2021-05-18,2021-05-18,2021-05-18,,443,,http://reference.data.gov.uk/id/day/2021-05-18
2021-05-19,2021-05-19,2021-05-19,,444,,http://reference.data.gov.uk/id/day/2021-05-19
2021-05-20,2021-05-20,2021-05-20,,445,,http://reference.data.gov.uk/id/day/2021-05-20
2021-05-21,2021-05-21,2021-05-21,,446,,http://reference.data.gov.uk/id/day/2021-05-21
2021-05-22,2021-05-22,2021-05-22,,447,,http://reference.data.gov.uk/id/day/2021-05-22
2021-05-23,2021-05-23,2021-05-23,,448,,http://reference.data.gov.uk/id/day/2021-05-23
2021-05-24,2021-05-24,2021-05-24,,449,,http://reference.data.gov.uk/id/day/2021-05-24
2021-05-25,2021-05-25,2021-05-25,,450,,http://reference.data.gov.uk/id/day/2021-05-25
2021-05-26,2021-05-26,2021-05-26,,451,,http://reference.data.gov.uk/id/day/2021-05-26
2021-05-27,2021-05-27,2021-05-27,,452,,http://reference.data.gov.uk/id/day/2021-05-27
2021-05-28,2021-05-28,2021-05-28,,453,,http://reference.data.gov.uk/id/day/2021-05-28
2021-05-29,2021-05-29,2021-05-29,,454,,http://reference.data.gov.uk/id/day/2021-05-29
2021-05-30,2021-05-30,2021-05-30,,455,,http://reference.data.gov.uk/id/day/2021-05-30
2021-05-31,2021-05-31,2021-05-31,,456,,http://reference.data.gov.uk/id/day/2021-05-31
2021-06-01,2021-06-01,2021-06-01,,457,,http://reference.data.gov.uk/id/day/2021-06-01
2021-06-02,2021-06-02,2021-06-02,,458,,http://reference.data.gov.uk/id/day/2021-06-02
2021-06-03,2021-06-03,2021-06-03,,459,,http://reference.data.gov.uk/id/day/2021-06-03
2021-06-04,2021-06-04,2021-06-04,,460,,http://reference.data.gov.uk/id/day/2021-06-04
2021-06-05,2021-06-05,2021-06-05,,461,,http://reference.data.gov.uk/id/day/2021-06-05
2021-06-06,2021-06-06,2021-06-06,,462,,http://reference.data.gov.uk/id/day/2021-06-06
2021-06-07,2021-06-07,2021-06-07,,463,,http://reference.data.gov.uk/id/day/2021-06-07
2021-06-08,2021-06-08,2021-06-08,,464,,http://reference.data.gov.uk/id/day/2021-06-08
2021-06-09,2021-06-09,2021-06-09,,465,,http://reference.data.gov.uk/id/day/2021-06-09
2021-06-10,2021-06-10,2021-06-10,,466,,http://reference.data.gov.uk/id/day/2021-06-10
2021-06-11,2021-06-11,2021-06-11,,467,,http://reference.data.gov.uk/id/day/2021-06-11
2021-06-12,2021-06-12,2021-06-12,,468,,http://reference.data.gov.uk/id/day/2021-06-12
2021-06-13,2021-06-13,2021-06-13,,469,,http://reference.data.gov.uk/id/day/2021-06-13
2021-06-14,2021-06-14,2021-06-14,,470,,http://reference.data.gov.uk/id/day/2021-06-14
2021-06-15,2021-06-15,2021-06-15,,471,,http://reference.data.gov.uk/id/day/2021-06-15
2021-06-16,2021-06-16,2021-06-16,,472,,http://reference.data.gov.uk/id/day/2021-06-16
2021-06-17,2021-06-17,2021-06-17,,473,,http://reference.data.gov.uk/id/day/2021-06-17
2021-06-18,2021-06-18,2021-06-18,,474,,http://reference.data.gov.uk/id/day/2021-06-18
2021-06-19,2021-06-19,2021-06-19,,475,,http://reference.data.gov.uk/id/day/2021-06-19
2021-06-20,2021-06-20,2021-06-20,,476,,http://reference.data.gov.uk/id/day/2021-06-20
2021-06-21,2021-06-21,2021-06-21,,477,,http://reference.data.gov.uk/id/day/2021-06-21
2021-06-22,2021-06-22,2021-06-22,,478,,http://reference.data.gov.uk/id/day/2021-06-22
2021-06-23,2021-06-23,2021-06-23,,479,,http://reference.data.gov.uk/id/day/2021-06-23
2021-06-24,2021-06-24,2021-06-24,,480,,http://reference.data.gov.uk/id/day/2021-06-24
2021-06-25,2021-06-25,2021-06-25,,481,,http://reference.data.gov.uk/id/day/2021-06-25
2021-06-26,2021-06-26,2021-06-26,,482,,http://reference.data.gov.uk/id/day/2021-06-26
2021-06-27,2021-06-27,2021-06-27,,483,,http://reference.data.gov.uk/id/day/2021-06-27
2021-06-28,2021-06-28,2021-06-28,,484,,http://reference.data.gov.uk/id/day/2021-06-28
2021-06-29,2021-06-29,2021-06-29,,485,,http://reference.data.gov.uk/id/day/2021-06-29
2021-06-30,2021-06-30,2021-06-30,,486,,http://reference.data.gov.uk/id/day/2021-06-30
2021-07-01,2021-07-01,2021-07-01,,487,,http://reference.data.gov.uk/id/day/2021-07-01
2021-07-02,2021-07-02,2021-07-02,,488,,http://reference.data.gov.uk/id/day/2021-07-02
2021-07-03,2021-07-03,2021-07-03,,489,,http://reference.data.gov.uk/id/day/2021-07-03
2021-07-04,2021-07-04,2021-07-04,,490,,http://reference.data.gov.uk/id/day/2021-07-04
2021-07-05,2021-07-05,2021-07-05,,491,,http://reference.data.gov.uk/id/day/2021-07-05
2021-07-06,2021-07-06,2021-07-06,,492,,http://reference.data.gov.uk/id/day/2021-07-06
2021-07-07,2021-07-07,2021-07-07,,493,,http://reference.data.gov.uk/id/day/2021-07-07
2021-07-08,2021-07-08,2021-07-08,,494,,http://reference.data.gov.uk/id/day/2021-07-08
2021-07-09,2021-07-09,2021-07-09,,495,,http://reference.data.gov.uk/id/day/2021-07-09
2021-07-10,2021-07-10,2021-07-10,,496,,http://reference.data.gov.uk/id/day/2021-07-10
2021-07-11,2021-07-11,2021-07-11,,497,,http://reference.data.gov.uk/id/day/2021-07-11
2021-07-12,2021-07-12,2021-07-12,,498,,http://reference.data.gov.uk/id/day/2021-07-12
2021-07-13,2021-07-13,2021-07-13,,499,,http://reference.data.gov.uk/id/day/2021-07-13
2021-07-14,2021-07-14,2021-07-14,,500,,http://reference.data.gov.uk/id/day/2021-07-14
2021-07-15,2021-07-15,2021-07-15,,501,,http://reference.data.gov.uk/id/day/2021-07-15
2021-07-16,2021-07-16,2021-07-16,,502,,http://reference.data.gov.uk/id/day/2021-07-16
2021-07-17,2021-07-17,2021-07-17,,503,,http://reference.data.gov.uk/id/day/2021-07-17
2021-07-18,2021-07-18,2021-07-18,,504,,http://reference.data.gov.uk/id/day/2021-07-18
2021-07-19,2021-07-19,2021-07-19,,505,,http://reference.data.gov.uk/id/day/2021-07-19
2021-07-20,2021-07-20,2021-07-20,,506,,http://reference.data.gov.uk/id/day/2021-07-20
2021-07-21,2021-07-21,2021-07-21,,507,,http://reference.data.gov.uk/id/day/2021-07-21
2021-07-22,2021-07-22,2021-07-22,,508,,http://reference.data.gov.uk/id/day/2021-07-22
2021-07-23,2021-07-23,2021-07-23,,509,,http://reference.data.gov.uk/id/day/2021-07-23
2021-07-24,2021-07-24,2021-07-24,,510,,http://reference.data.gov.uk/id/day/2021-07-24
2021-07-25,2021-07-25,2021-07-25,,511,,http://reference.data.gov.uk/id/day/2021-07-25
2021-07-26,2021-07-26,2021-07-26,,512,,http://reference.data.gov.uk/id/day/2021-07-26
2021-07-27,2021-07-27,2021-07-27,,513,,http://reference.data.gov.uk/id/day/2021-07-27
2021-07-28,2021-07-28,2021-07-28,,514,,http://reference.data.gov.uk/id/day/2021-07-28
2021-07-29,2021-07-29,2021-07-29,,515,,http://reference.data.gov.uk/id/day/2021-07-29
2021-07-30,2021-07-30,2021-07-30,,516,,http://reference.data.gov.uk/id/day/2021-07-30
2021-07-31,2021-07-31,2021-07-31,,517,,http://reference.data.gov.uk/id/day/2021-07-31
2021-08-01,2021-08-01,2021-08-01,,518,,http://reference.data.gov.uk/id/day/2021-08-01
2021-08-02,2021-08-02,2021-08-02,,519,,http://reference.data.gov.uk/id/day/2021-08-02
2021-08-03,2021-08-03,2021-08-03,,520,,http://reference.data.gov.uk/id/day/2021-08-03
2021-08-04,2021-08-04,2021-08-04,,521,,http://reference.data.gov.uk/id/day/2021-08-04
2021-08-05,2021-08-05,2021-08-05,,522,,http://reference.data.gov.uk/id/day/2021-08-05
2021-08-06,2021-08-06,2021-08-06,,523,,http://reference.data.gov.uk/id/day/2021-08-06
2021-08-07,2021-08-07,2021-08-07,,524,,http://reference.data.gov.uk/id/day/2021-08-07
2021-08-08,2021-08-08,2021-08-08,,525,,http://reference.data.gov.uk/id/day/2021-08-08
2021-08-09,2021-08-09,2021-08-09,,526,,http://reference.data.gov.uk/id/day/2021-08-09
2021-08-10,2021-08-10,2021-08-10,,527,,http://reference.data.gov.uk/id/day/2021-08-10
2021-08-11,2021-08-11,2021-08-11,,528,,http://reference.data.gov.uk/id/day/2021-08-11
2021-08-12,2021-08-12,2021-08-12,,529,,http://reference.data.gov.uk/id/day/2021-08-12
2021-08-13,2021-08-13,2021-08-13,,530,,http://reference.data.gov.uk/id/day/2021-08-13
2021-08-14,2021-08-14,2021-08-14,,531,,http://reference.data.gov.uk/id/day/2021-08-14
2021-08-15,2021-08-15,2021-08-15,,532,,http://reference.data.gov.uk/id/day/2021-08-15
2021-08-16,2021-08-16,2021-08-16,,533,,http://reference.data.gov.uk/id/day/2021-08-16
2021-08-17,2021-08-17,2021-08-17,,534,,http://reference.data.gov.uk/id/day/2021-08-17
2021-08-18,2021-08-18,2021-08-18,,535,,http://reference.data.gov.uk/id/day/2021-08-18
2021-08-19,2021-08-19,2021-08-19,,536,,http://reference.data.gov.uk/id/day/2021-08-19
2021-08-20,2021-08-20,2021-08-20,,537,,http://reference.data.gov.uk/id/day/2021-08-20
2021-08-21,2021-08-21,2021-08-21,,538,,http://reference.data.gov.uk/id/day/2021-08-21
2021-08-22,2021-08-22,2021-08-22,,539,,http://reference.data.gov.uk/id/day/2021-08-22
2021-08-23,2021-08-23,2021-08-23,,540,,http://reference.data.gov.uk/id/day/2021-08-23
2021-08-24,2021-08-24,2021-08-24,,541,,http://reference.data.gov.uk/id/day/2021-08-24
2021-08-25,2021-08-25,2021-08-25,,542,,http://reference.data.gov.uk/id/day/2021-08-25
2021-08-26,2021-08-26,2021-08-26,,543,,http://reference.data.gov.uk/id/day/2021-08-26
2021-08-27,2021-08-27,2021-08-27,,544,,http://reference.data.gov.uk/id/day/2021-08-27
2021-08-28,2021-08-28,2021-08-28,,545,,http://reference.data.gov.uk/id/day/2021-08-28
2021-08-29,2021-08-29,2021-08-29,,546,,http://reference.data.gov.uk/id/day/2021-08-29
2021-08-30,2021-08-30,2021-08-30,,547,,http://reference.data.gov.uk/id/day/2021-08-30
2021-08-31,2021-08-31,2021-08-31,,548,,http://reference.data.gov.uk/id/day/2021-08-31
2021-09-01,2021-09-01,2021-09-01,,549,,http://reference.data.gov.uk/id/day/2021-09-01
2021-09-02,2021-09-02,2021-09-02,,550,,http://reference.data.gov.uk/id/day/2021-09-02
2021-09-03,2021-09-03,2021-09-03,,551,,http://reference.data.gov.uk/id/day/2021-09-03
2021-09-04,2021-09-04,2021-09-04,,552,,http://reference.data.gov.uk/id/day/2021-09-04
2021-09-05,2021-09-05,2021-09-05,,553,,http://reference.data.gov.uk/id/day/2021-09-05
2021-09-06,2021-09-06,2021-09-06,,554,,http://reference.data.gov.uk/id/day/2021-09-06
2021-09-07,2021-09-07,2021-09-07,,555,,http://reference.data.gov.uk/id/day/2021-09-07
2021-09-08,2021-09-08,2021-09-08,,556,,http://reference.data.gov.uk/id/day/2021-09-08
2021-09-09,2021-09-09,2021-09-09,,557,,http://reference.data.gov.uk/id/day/2021-09-09
2021-09-10,2021-09-10,2021-09-10,,558,,http://reference.data.gov.uk/id/day/2021-09-10
2021-09-11,2021-09-11,2021-09-11,,559,,http://reference.data.gov.uk/id/day/2021-09-11
2021-09-12,2021-09-12,2021-09-12,,560,,http://reference.data.gov.uk/id/day/2021-09-12
2021-09-13,2021-09-13,2021-09-13,,561,,http://reference.data.gov.uk/id/day/2021-09-13
2021-09-14,2021-09-14,2021-09-14,,562,,http://reference.data.gov.uk/id/day/2021-09-14
2021-09-15,2021-09-15,2021-09-15,,563,,http://reference.data.gov.uk/id/day/2021-09-15
2021-09-16,2021-09-16,2021-09-16,,564,,http://reference.data.gov.uk/id/day/2021-09-16
2021-09-17,2021-09-17,2021-09-17,,565,,http://reference.data.gov.uk/id/day/2021-09-17
2021-09-18,2021-09-18,2021-09-18,,566,,http://reference.data.gov.uk/id/day/2021-09-18
